TIME,B32Vrms
5.495,228.659
5.5,226.891
5.505,227.699
5.51,226.013
5.515,226.159
5.52,225.684
5.525,224.518
5.53,224.355
5.535,227.103
5.54,226.636
5.545,226.285
5.55,224.967
5.555,223.476
5.56,222.629
5.565,223.286
5.57,223.568
5.575,223.235
5.58,223.277
5.585,223.504
5.59,223.654
5.595,225.33
5.6,226.125
5.605,225.217
5.61,225.586
5.615,224.53
5.62,225.482
5.625,224.551
5.63,227.385
5.635,225.988
5.64,225.511
5.645,224.402
5.65,222.864
5.655,223.1
5.66,223.154
5.665,223.096
5.67,225.907
5.675,226.464
5.68,225.229
5.685,227.355
5.69,226.839
5.695,226.501
5.7,225.656
5.705,223.72
5.71,223.838
5.715,223.897
5.72,224.623
5.725,222.35
5.73,222.64
5.735,223.689
5.74,222.559
5.745,222.929
5.75,223.036
5.755,222.439
5.76,223.201
5.765,222.578
5.77,222.197
5.775,221.762
5.78,221.419
5.785,223.119
5.79,222.793
5.795,222.739
5.8,223.528
5.805,222.301
5.81,222.738
5.815,223.944
5.82,223.089
5.825,221.332
5.83,222.31
5.835,222.44
5.84,222.871
5.845,225.444
5.85,225.672
5.855,223.92
5.86,224.539
5.865,224.593
5.87,223.92
5.875,222.518
5.88,222.051
5.885,222.204
5.89,222.075
5.895,222.922
5.9,224.219
5.905,222.33
5.91,222.23
5.915,223.609
5.92,223.963
5.925,223.094
5.93,223.041
5.935,225.599
5.94,224.62
5.945,223.882
5.95,225.543
5.955,225.078
5.96,225
5.965,225.432
5.97,225.651
5.975,225.76
5.98,223.369
5.985,225.436
5.99,225.759
5.995,224.778
6,225.136
6.005,224.564
6.01,224.176
6.015,223.844
6.02,224.291
6.025,223.039
6.03,223.915
6.035,223.821
6.04,222.618
6.045,223.659
6.05,224.98
6.055,223.55
6.06,225.563
6.065,227.193
6.07,228.41
6.075,226.227
6.08,224.355
6.085,225.614
6.09,225.947
6.095,225.041
6.1,226.779
6.105,226.488
6.11,226.921
6.115,225.764
6.12,226.164
6.125,224.665
6.13,223.889
6.135,223.422
6.14,222.595
6.145,223.64
6.15,224.647
6.155,223.496
6.16,223.866
6.165,223.783
6.17,223.96
6.175,223.723
6.18,222.896
6.185,226.587
6.19,225.882
6.195,225.25
6.2,225.556
6.205,225.577
6.21,225.426
6.215,224.602
6.22,224.294
6.225,223.424
6.23,223.797
6.235,223.595
6.24,222.484
6.245,221.846
6.25,221.492
6.255,222.046
6.26,223.436
6.265,223.714
6.27,224.469
6.275,223.399
6.28,223.475
6.285,224.015
6.29,223.777
6.295,222.92
6.3,222.461
6.305,225.751
6.31,225.284
6.315,225.524
6.32,225.752
6.325,224.794
6.33,224.109
6.335,224.794
6.34,225.526
6.345,225.837
6.35,225.873
6.355,227.409
6.36,225.842
6.365,226.554
6.37,226.284
6.375,224.676
6.38,224.596
6.385,223.638
6.39,223.781
6.395,223.813
6.4,224.292
6.405,222.684
6.41,222.855
6.415,223.955
6.42,223.492
6.425,224.007
6.43,223.878
6.435,227.062
6.44,226.375
6.445,227.31
6.45,225.403
6.455,225.05
6.46,224.82
6.465,224.513
6.47,224.813
6.475,224.403
6.48,225.278
6.485,225.965
6.49,225.199
6.495,225.127
6.5,224.478
6.505,223.802
6.51,224.223
6.515,223.995
6.52,223.948
6.525,222.821
6.53,223.606
6.535,224.268
6.54,223.846
6.545,223.718
6.55,223.873
6.555,223.683
6.56,224.224
6.565,223.285
6.57,224.682
6.575,224.238
6.58,224.222
6.585,226.301
6.59,225.877
6.595,226.582
6.6,226.443
6.605,225.428
6.61,225.234
6.615,226.076
6.62,226.906
6.625,227.557
6.63,226.319
6.635,227.568
6.64,226.831
6.645,226.306
6.65,225.681
6.655,225.321
6.66,225.061
6.665,224.842
6.67,225.496
6.675,226.068
6.68,225.744
6.685,225.61
6.69,224.701
6.695,224.932
6.7,224.07
6.705,224.149
6.71,225.904
6.715,225.79
6.72,226.279
6.725,226.781
6.73,226.644
6.735,227.847
6.74,229.984
6.745,228.037
6.75,227.207
6.755,226.734
6.76,226.591
6.765,225.682
6.77,224.49
6.775,223.537
6.78,224.604
6.785,225.566
6.79,225.746
6.795,225.169
6.8,224.499
6.805,223.655
6.81,224.513
6.815,224.277
6.82,224.977
6.825,223.768
6.83,224.539
6.835,225.818
6.84,224.775
6.845,224.604
6.85,225.024
6.855,224.671
6.86,225.457
6.865,225.159
6.87,226.042
6.875,225.246
6.88,224.134
6.885,225.523
6.89,224.253
6.895,225.049
6.9,224.108
6.905,223.899
6.91,223.696
6.915,223.674
6.92,224.969
6.925,223.569
6.93,222.743
6.935,223.424
6.94,222.803
6.945,222.639
6.95,223.233
6.955,222.111
6.96,222.612
6.965,223.621
6.97,223.228
6.975,222.69
6.98,223.583
6.985,224.613
6.99,224.948
6.995,223.905
7,222.801
7.005,223.36
7.01,223.587
7.015,224.997
7.02,225.032
7.025,223.619
7.03,224.376
7.035,224.842
7.04,225.637
7.045,225.112
7.05,225.797
7.055,225.613
7.06,224.914
7.065,226.096
7.07,225.43
7.075,224.881
7.08,225.289
7.085,225.267
7.09,224.89
7.095,224.469
7.1,223.121
7.105,224.17
7.11,224.397
7.115,225.475
7.12,225.568
7.125,225.19
7.13,225.074
7.135,225.383
7.14,225.508
7.145,224.683
7.15,224.453
7.155,224.891
7.16,225.425
7.165,226.368
7.17,225.942
7.175,225.522
7.18,224.557
7.185,226.282
7.19,225.385
7.195,226.22
7.2,225.216
7.205,225.01
7.21,225.592
7.215,225.162
7.22,225.893
7.225,226.593
7.23,225.742
7.235,225.745
7.24,224.802
7.245,224.915
7.25,225.087
7.255,225.265
7.26,225.067
7.265,225.212
7.27,225.972
7.275,227.135
7.28,225.927
7.285,225.698
7.29,225.611
7.295,226.624
7.3,224.705
7.305,223.803
7.31,225.133
7.315,224.522
7.32,224.045
7.325,222.651
7.33,222.756
7.335,223.619
7.34,223.558
7.345,223.931
7.35,223.82
7.355,223.977
7.36,224.164
7.365,223.995
7.37,227.143
7.375,226.979
7.38,226.469
7.385,226.082
7.39,226.161
7.395,227.6
7.4,226.024
7.405,225.346
7.41,225.705
7.415,225.128
7.42,225.371
7.425,224.338
7.43,223.967
7.435,226.34
7.44,226.22
7.445,225.665
7.45,226.593
7.455,225.213
7.46,226.018
7.465,225.503
7.47,225.255
7.475,226.299
7.48,225.807
7.485,225.977
7.49,224.986
7.495,224.713
7.5,223.739
7.505,224.458
7.51,224.546
7.515,223.996
7.52,224.397
7.525,225.289
7.53,225.328
7.535,225.744
7.54,224.928
7.545,224.05
7.55,225.082
7.555,224.798
7.56,225.522
7.565,224.983
7.57,225.594
7.575,225.724
7.58,225.647
7.585,225.772
7.59,226.497
7.595,225.424
7.6,226.215
7.605,224.687
7.61,224.753
7.615,224.104
7.62,225.302
7.625,226.357
7.63,226.402
7.635,226.666
7.64,226.119
7.645,225.079
7.65,224.739
7.655,225.364
7.66,225.295
7.665,224.693
7.67,224.562
7.675,224.292
7.68,225.338
7.685,226.794
7.69,226.905
7.695,226.696
7.7,225.88
7.705,226.118
7.71,225.991
7.715,225.188
7.72,225.858
7.725,225.727
7.73,225.668
7.735,226.378
7.74,225.761
7.745,224.881
7.75,223.792
7.755,224.493
7.76,225.212
7.765,225.493
7.77,225.847
7.775,225.422
7.78,225.224
7.785,225.464
7.79,225.302
7.795,226.151
7.8,226.154
7.805,226.209
7.81,226.088
7.815,225.455
7.82,225.33
7.825,224.435
7.83,224.204
7.835,223.971
7.84,224.788
7.845,226.177
7.85,225.325
7.855,226.135
7.86,227.472
7.865,226.301
7.87,226.103
7.875,224.133
7.88,224.41
7.885,224.171
7.89,223.887
7.895,225.256
7.9,224.189
7.905,224.273
7.91,223.538
7.915,224.282
7.92,223.668
7.925,222.714
7.93,222.937
7.935,224.783
7.94,224.471
7.945,225.283
7.95,225.541
7.955,225.3
7.96,224.516
7.965,224.323
7.97,224.943
7.975,224.604
7.98,225.437
7.985,226.599
7.99,226.952
7.995,226.347
8,225.093
8.005,225.126
8.01,224.435
8.015,224.27
8.02,224.801
8.025,224.091
8.03,224.482
8.035,224.789
8.04,226.008
8.045,225.546
8.05,225.432
8.055,223.481
8.06,224.522
8.065,225.572
8.07,225.112
8.075,225.305
8.08,224.858
8.085,226.257
8.09,225.669
8.095,225.025
8.1,224.328
8.105,224.985
8.11,225.355
8.115,226.442
8.12,228.842
8.125,226.231
8.13,225.745
8.135,226.384
8.14,227.778
8.145,226.81
8.15,227.292
8.155,226.92
8.16,227.765
8.165,227.448
8.17,227.169
8.175,225.674
8.18,224.929
8.185,225.733
8.19,226.235
8.195,225.535
8.2,224.873
8.205,224.434
8.21,225.982
8.215,226.034
8.22,225.036
8.225,224.664
8.23,224.292
8.235,225.516
8.24,224.875
8.245,224.906
8.25,223.729
8.255,222.914
8.26,223.279
8.265,223.857
8.27,224.651
8.275,226.034
8.28,226.008
8.285,227.118
8.29,225.234
8.295,227.329
8.3,227.592
8.305,226.295
8.31,226.497
8.315,225.745
8.32,225.971
8.325,225.952
8.33,224.987
8.335,225.776
8.34,224.215
8.345,225.162
8.35,225.244
8.355,224.899
8.36,224.248
8.365,224.05
8.37,224.113
8.375,223.426
8.38,223.267
8.385,223.879
8.39,223.81
8.395,224.01
8.4,224.169
8.405,223.449
8.41,225.22
8.415,224.978
8.42,224.553
8.425,223.416
8.43,223.634
8.435,225.401
8.44,223.89
8.445,225.399
8.45,225.794
8.455,225.16
8.46,224.732
8.465,224.143
8.47,224.435
8.475,224.044
8.48,224.249
8.485,224.146
8.49,223.937
8.495,224.136
8.5,223.179
8.505,223.204
8.51,223.841
8.515,224.519
8.52,225.437
8.525,225.516
8.53,224.964
8.535,225.154
8.54,223.225
8.545,224.303
8.55,223.705
8.555,224.258
8.56,224.137
8.565,223.373
8.57,223.025
8.575,225.367
8.58,224.552
8.585,225.529
8.59,226.02
8.595,227.14
8.6,226.116
8.605,224.514
8.61,225.149
8.615,224.349
8.62,224.154
8.625,224.481
8.63,223.516
8.635,226.082
8.64,227.124
8.645,226.669
8.65,225.907
8.655,226.035
8.66,225.21
8.665,223.938
8.67,225.036
8.675,225.653
8.68,224.331
8.685,224.763
8.69,224.048
8.695,223.159
8.7,223.003
8.705,222.379
8.71,223.459
8.715,223.048
8.72,223.569
8.725,225.305
8.73,224.87
8.735,224.96
8.74,223.691
8.745,224.721
8.75,224.323
8.755,223.392
8.76,222.804
8.765,223.529
8.77,224.193
8.775,223.678
8.78,223.411
8.785,224.785
8.79,222.964
8.795,223.517
8.8,223.522
8.805,223.164
8.81,224.724
8.815,223.919
8.82,224.404
8.825,224.558
8.83,224.473
8.835,224.276
8.84,224.041
8.845,224.138
8.85,222.941
8.855,224.047
8.86,224.395
8.865,223.148
8.87,223.683
8.875,224.399
8.88,223.681
8.885,223.967
8.89,223.569
8.895,223.823
8.9,224.032
8.905,226.044
8.91,226.525
8.915,226.242
8.92,226.535
8.925,226.781
8.93,226.139
8.935,226.164
8.94,225.333
8.945,224.578
8.95,225.597
8.955,225.141
8.96,225.146
8.965,224.896
8.97,225.403
8.975,225.132
8.98,226.374
8.985,225.99
8.99,224.779
8.995,224.231
9,222.988
9.005,222.92
9.01,224.49
9.015,224.314
9.02,224.612
9.025,225.204
9.03,224.171
9.035,225.559
9.04,224.689
9.045,225.345
9.05,224.592
9.055,224.716
9.06,226.233
9.065,225.567
9.07,225.286
9.075,226.157
9.08,226.05
9.085,227.278
9.09,227.934
9.095,226.683
9.1,225.308
9.105,225.085
9.11,225.553
9.115,224.926
9.12,224.668
9.125,226.781
9.13,226.274
9.135,226.624
9.14,226.048
9.145,225.105
9.15,224.601
9.155,224.034
9.16,223.826
9.165,224.656
9.17,225.591
9.175,224.468
9.18,223.843
9.185,224.246
9.19,224.193
9.195,224.528
9.2,224.02
9.205,223.869
9.21,224.867
9.215,224.286
9.22,224.264
9.225,224.164
9.23,223.219
9.235,223.335
9.24,223.75
9.245,224.634
9.25,224.229
9.255,224.429
9.26,224.241
9.265,225.225
9.27,224.381
9.275,225.478
9.28,224.551
9.285,225.32
9.29,224.88
9.295,224.884
9.3,225.097
9.305,223.89
9.31,223.539
9.315,223.335
9.32,224.329
9.325,223.949
9.33,223.819
9.335,224.639
9.34,224.465
9.345,225.525
9.35,225.288
9.355,224.66
9.36,225.354
9.365,226.428
9.37,226.127
9.375,225.64
9.38,225.021
9.385,224.839
9.39,227.27
9.395,226.191
9.4,224.725
9.405,225.959
9.41,226.567
9.415,225.308
9.42,225.593
9.425,226.327
9.43,225.937
9.435,227.237
9.44,227.484
9.445,226.606
9.45,225.878
9.455,226.098
9.46,225.343
9.465,225.856
9.47,225.787
9.475,224.768
9.48,224.648
9.485,225.498
9.49,225.984
9.495,227.515
9.5,227.585
9.505,226.741
9.51,227.452
9.515,227.873
9.52,226.865
9.525,226.398
9.53,227.213
9.535,227.137
9.54,225.723
9.545,226.087
9.55,224.482
9.555,224.489
9.56,226.182
9.565,226.043
9.57,225.791
9.575,227.674
9.58,227.024
9.585,227.544
9.59,228.586
9.595,229.643
9.6,227.462
9.605,226.758
9.61,226.001
9.615,226.345
9.62,226.316
9.625,225.469
9.63,227.209
9.635,226.575
9.64,226.063
9.645,226.579
9.65,224.939
9.655,224.958
9.66,224.963
9.665,224.279
9.67,224.114
9.675,224.231
9.68,223.579
9.685,222.909
9.69,225.957
9.695,225.234
9.7,224.932
9.705,223.425
9.71,225.573
9.715,225.558
9.72,225.713
9.725,224.941
9.73,224.545
9.735,224.809
9.74,223.603
9.745,225.136
9.75,224.727
9.755,223.594
9.76,226.446
9.765,226.392
9.77,225.978
9.775,224.703
9.78,224.668
9.785,224.628
9.79,224.825
9.795,224.551
9.8,224.693
9.805,224.566
9.81,225.782
9.815,225.185
9.82,224.033
9.825,222.923
9.83,223.711
9.835,223.228
9.84,223.973
9.845,225.404
9.85,224.441
9.855,226.545
9.86,224.268
9.865,225.831
9.87,225.533
9.875,225.048
9.88,224.843
9.885,225.391
9.89,225.088
9.895,225.42
9.9,225.328
9.905,225.162
9.91,224.985
9.915,224.849
9.92,223.643
9.925,223.328
9.93,223.611
9.935,224.357
9.94,224.016
9.945,224.788
9.95,224.213
9.955,225.642
9.96,225.652
9.965,225.189
9.97,224.164
9.975,225.825
9.98,224.465
9.985,224.798
9.99,225.208
9.995,225.696
10,223.928
