TIME,B32Vrms
4.075,150.425
4.08,149.566
4.085,148.163
4.09,147.465
4.095,146.243
4.1,143.435
4.105,142.69
4.11,141.444
4.115,140.988
4.12,140.075
4.125,138.601
4.13,140.173
4.135,138.786
4.14,139.794
4.145,139.565
4.15,140.6
4.155,139.012
4.16,141.121
4.165,141.948
4.17,140.807
4.175,141.233
4.18,139.434
4.185,139.802
4.19,140.582
4.195,139.018
4.2,139.626
4.205,138.989
4.21,138.508
4.215,138.997
4.22,137.803
4.225,137.162
4.23,136.243
4.235,137.569
4.24,137.485
4.245,137.631
4.25,136.961
4.255,135.889
4.26,135.657
4.265,135.516
4.27,135.081
4.275,133.807
4.28,133.815
4.285,133.363
4.29,132.923
4.295,133.762
4.3,134.442
4.305,133.776
4.31,132.514
4.315,133.59
4.32,133.289
4.325,131.742
4.33,130.683
4.335,129.64
4.34,129.966
4.345,129.379
4.35,128.005
4.355,127.863
4.36,128.179
4.365,128.194
4.37,128.258
4.375,127.189
4.38,126.754
4.385,127.513
4.39,128.34
4.395,129.6
4.4,128.336
4.405,127.973
4.41,127.575
4.415,128.657
4.42,129.228
4.425,129.425
4.43,129.712
4.435,129.989
4.44,130.228
4.445,129.63
4.45,129.406
4.455,130.997
4.46,129.883
4.465,130.938
4.47,132.276
4.475,132.184
4.48,132.391
4.485,131.112
4.49,131.709
4.495,133.18
4.5,133.302
4.505,132.718
4.51,132.796
4.515,132.167
4.52,132.522
4.525,133.236
4.53,132.266
4.535,133.725
4.54,131.386
4.545,131.961
4.55,131.322
4.555,130.556
4.56,132.229
4.565,130.875
4.57,132.36
4.575,132.265
4.58,133.282
4.585,134.623
4.59,132.95
4.595,134.182
4.6,133.573
4.605,134.462
4.61,135.444
4.615,133.957
4.62,134.235
4.625,134.113
4.63,132.689
4.635,133.927
4.64,131.968
4.645,131.763
4.65,130.795
4.655,129.962
4.66,130.451
4.665,129.41
4.67,128.892
4.675,130.33
4.68,129.937
4.685,129.972
4.69,130.512
4.695,130.226
4.7,130.682
4.705,130.148
4.71,129.027
4.715,127.742
4.72,126.616
4.725,126.543
4.73,126.098
4.735,123.5
4.74,122.803
4.745,125.341
4.75,124.528
4.755,126.499
4.76,126.408
4.765,125.486
4.77,126.889
4.775,127.276
4.78,128.422
4.785,128.959
4.79,127.896
4.795,127.943
4.8,128.266
4.805,126.932
4.81,127.598
4.815,128.217
4.82,128.792
4.825,128.636
4.83,128.76
4.835,128.28
4.84,128.013
4.845,128.632
4.85,128.127
4.855,128.321
4.86,129.332
4.865,128.935
4.87,129.997
4.875,131.246
4.88,130.124
4.885,131.057
4.89,127.677
4.895,126.255
4.9,126.325
4.905,125.573
4.91,123.679
4.915,121.556
4.92,121.93
4.925,122.604
4.93,123.665
4.935,122.238
4.94,120.889
4.945,121.54
4.95,121.458
4.955,119.94
4.96,120.638
4.965,120.597
4.97,118.597
4.975,119.096
4.98,119.095
4.985,119.696
4.99,119.912
4.995,120.589
5,121.346
5.005,121.422
5.01,121.781
5.015,122.605
5.02,124.437
5.025,125.211
5.03,126.312
5.035,126.419
5.04,126.257
5.045,126.178
5.05,124.673
5.055,123.1
5.06,123.296
5.065,120.735
5.07,119.573
5.075,119.237
5.08,118.56
5.085,118.764
5.09,118.201
5.095,117.496
5.1,117.039
5.105,117.029
5.11,117.413
5.115,116.394
5.12,116.424
5.125,114.94
5.13,116.211
5.135,118.027
5.14,118.3
5.145,118.472
5.15,118.072
5.155,119.301
5.16,119.567
5.165,119.558
5.17,119.472
5.175,118.147
5.18,119.365
5.185,118.427
5.19,118.642
5.195,119.853
5.2,117.882
5.205,117.662
5.21,116.873
5.215,117.43
5.22,118.172
5.225,117.023
5.23,116.802
5.235,116.48
5.24,115.935
5.245,117.392
5.25,116.125
5.255,114.767
5.26,113.502
5.265,112.322
5.27,112.59
5.275,111.288
5.28,111.278
5.285,110.118
5.29,109.198
5.295,110.514
5.3,109.027
5.305,108.827
5.31,108.066
5.315,107.231
5.32,109.545
5.325,108.971
5.33,108.912
5.335,109.916
5.34,109.361
5.345,109.622
5.35,111.049
5.355,110.687
5.36,110.525
5.365,109.416
5.37,108.588
5.375,109.422
5.38,108.388
5.385,107.847
5.39,105.904
5.395,104.408
5.4,103.713
5.405,103.483
5.41,103.653
5.415,105.536
5.42,105.334
5.425,105.626
5.43,105.364
5.435,106.472
5.44,106.499
5.445,107.956
5.45,107.111
5.455,108.636
5.46,109.815
5.465,109.686
5.47,108.335
5.475,108.794
5.48,108.579
5.485,108.603
5.49,108.567
5.495,106.595
5.5,106.472
5.505,106.862
5.51,106.804
5.515,107.944
5.52,105.962
5.525,104.879
5.53,105.806
5.535,104.76
5.54,104.544
5.545,102.817
5.55,102.299
5.555,103.103
5.56,103.383
5.565,103.472
5.57,101.735
5.575,100.291
5.58,99.734
5.585,100.128
5.59,100.435
5.595,98.843
5.6,98.0004
5.605,97.2718
5.61,97.7865
5.615,98.2692
5.62,97.1513
5.625,96.8593
5.63,96.499
5.635,96.7617
5.64,97.6488
5.645,96.3339
5.65,95.722
5.655,95.4783
5.66,95.3171
5.665,96.4875
5.67,94.1709
5.675,95.1345
5.68,93.5286
5.685,93.6006
5.69,93.8123
5.695,91.4599
5.7,90.9247
5.705,90.868
5.71,90.1794
5.715,91.6495
5.72,90.3991
5.725,90.6787
5.73,89.8844
5.735,89.2346
5.74,90.1292
5.745,88.9528
5.75,89.3422
5.755,87.7079
5.76,88.1186
5.765,88.8178
5.77,87.3758
5.775,86.7278
5.78,86.2618
5.785,85.5842
5.79,86.8877
5.795,85.4826
5.8,85.5523
5.805,84.7638
5.81,83.2011
5.815,84.2562
5.82,82.9088
5.825,82.6849
5.83,82.6689
5.835,81.7111
5.84,82.3486
5.845,80.6221
5.85,79.7126
5.855,79.0881
5.86,77.1161
5.865,78.2017
5.87,77.7684
5.875,77.0434
5.88,77.0901
5.885,76.9751
5.89,78.0509
5.895,77.5973
5.9,77.8148
5.905,77.0569
5.91,75.1655
5.915,75.6405
5.92,73.2001
5.925,72.7396
5.93,71.57
5.935,69.9957
5.94,70.4002
5.945,68.2545
5.95,68.0608
5.955,68.0631
5.96,65.8928
5.965,67.1284
5.97,65.081
5.975,65.2511
5.98,65.7351
5.985,63.3217
5.99,64.2657
5.995,62.5574
6,62.4204
6.005,62.9336
6.01,61.2276
6.015,62.1774
6.02,60.9239
6.025,61.6705
6.03,62.1919
6.035,60.1487
6.04,61.0148
6.045,59.3176
6.05,59.4898
6.055,59.7418
6.06,57.837
6.065,58.5966
6.07,57.9325
6.075,57.3211
6.08,57.8407
6.085,56.7314
6.09,57.3656
6.095,56.8208
6.1,56.4926
6.105,57.1037
6.11,58.0046
6.115,59.5722
6.12,59.728
6.125,59.9841
6.13,59.8899
6.135,61.6072
6.14,61.4133
6.145,60.8756
6.15,60.7941
6.155,58.4457
6.16,58.6677
6.165,59.4681
6.17,60.2696
6.175,59.5455
6.18,60.5149
6.185,58.6717
6.19,59.3104
6.195,57.932
6.2,58.2541
6.205,57.6764
6.21,56.4972
6.215,57.2791
6.22,59.0588
6.225,57.8291
6.23,56.5833
6.235,55.8137
6.24,55.3914
6.245,55.6663
6.25,54.6256
6.255,54.8664
6.26,54.4915
6.265,54.0017
6.27,54.4969
6.275,53.4578
6.28,53.5224
6.285,52.4053
6.29,52.2159
6.295,52.0497
6.3,52.9626
6.305,52.0519
6.31,52.2576
6.315,51.9916
6.32,49.1459
6.325,49.5005
6.33,48.2951
6.335,48.2174
6.34,48.4833
6.345,47.9887
6.35,48.7649
6.355,48.0408
6.36,51.4006
6.365,51.6778
6.37,50.8967
6.375,51.6037
6.38,51.1421
6.385,51.3689
6.39,51.1181
6.395,50.4343
6.4,49.5927
6.405,48.6249
6.41,47.3169
6.415,44.577
6.42,43.9686
6.425,43.5108
6.43,42.4116
6.435,41.8208
6.44,41.0577
6.445,39.9492
6.45,40.3336
6.455,40.2109
6.46,40.9008
6.465,39.8441
6.47,38.8064
6.475,41.32
6.48,41.2056
6.485,42.5253
6.49,41.4194
6.495,39.814
6.5,38.4421
6.505,36.7104
6.51,37.0343
6.515,37.2059
6.52,37.7174
6.525,37.2204
6.53,37.0524
6.535,36.3837
6.54,35.9414
6.545,35.9266
6.55,35.6003
6.555,36.1118
6.56,36.4205
6.565,37.7799
6.57,36.5673
6.575,37.5876
6.58,36.2775
6.585,36.1316
6.59,35.2853
6.595,34.4431
6.6,34.1657
6.605,33.2891
6.61,34.2495
6.615,35.7003
6.62,36.5108
6.625,35.4005
6.63,34.6348
6.635,33.959
6.64,32.7706
6.645,33.5018
6.65,34.6743
6.655,35.6244
6.66,35.2075
6.665,35.4314
6.67,36.4496
6.675,37.2655
6.68,38.2725
6.685,37.7876
6.69,36.3806
6.695,37.7342
6.7,38.2959
6.705,35.4007
6.71,34.4938
6.715,32.6909
6.72,32.688
6.725,30.7242
6.73,31.0459
6.735,30.7834
6.74,29.9454
6.745,32.9548
6.75,32.9601
6.755,31.7763
6.76,30.3456
6.765,29.988
6.77,29.5157
6.775,28.9448
6.78,29.4659
6.785,29.461
6.79,29.1189
6.795,32.6815
6.8,33.4501
6.805,35.042
6.81,36.6047
6.815,36.7829
6.82,35.9718
6.825,37.1992
6.83,39.8825
6.835,39.4954
6.84,38.0489
6.845,37.0754
6.85,35.3767
6.855,35.3846
6.86,35.5779
6.865,34.7803
6.87,34.7683
6.875,32.5935
6.88,32.8348
6.885,33.1331
6.89,32.6613
6.895,32.9914
6.9,32.2866
6.905,32.7366
6.91,33.7383
6.915,33.8131
6.92,35.0201
6.925,34.2265
6.93,35.9743
6.935,40.1463
6.94,40.0159
6.945,42.2523
6.95,43.5826
6.955,45.2846
6.96,46.8911
6.965,47.6282
6.97,49.9348
6.975,48.0714
6.98,50.9885
6.985,53.8229
6.99,53.046
6.995,57.6288
7,54.9485
7.005,55.5412
7.01,59.6014
7.015,59.6214
7.02,61.5913
7.025,61.3014
7.03,63.2999
7.035,62.4861
7.04,63.7745
7.045,67.0292
7.05,70.0368
7.055,71.6074
7.06,71.0797
7.065,72.0435
7.07,72.1031
7.075,73.6686
7.08,75.1865
7.085,76.9922
7.09,77.8169
7.095,79.0604
7.1,80.4524
7.105,82.1261
7.11,84.971
7.115,86.2351
7.12,87.7743
7.125,89.7332
7.13,90.4678
7.135,92.2765
7.14,94.2567
7.145,95.6714
7.15,95.7734
7.155,97.0738
7.16,96.9901
7.165,99.1977
7.17,98.8135
7.175,98.5831
7.18,100.03
7.185,99.4849
7.19,101.11
7.195,101.152
7.2,102.873
7.205,103.623
7.21,102.922
7.215,106.371
7.22,110.101
7.225,112.655
7.23,112.249
7.235,115.073
7.24,116.11
7.245,116.733
7.25,117.431
7.255,117.393
7.26,117.246
7.265,120.348
7.27,119.657
7.275,120.519
7.28,122.018
7.285,122.402
7.29,122.153
7.295,123.772
7.3,125.398
7.305,126.25
7.31,128.428
7.315,129.781
7.32,131.168
7.325,131.049
7.33,132.985
7.335,132.069
7.34,131.72
7.345,130.067
7.35,130.188
7.355,131.224
7.36,132.702
7.365,131.862
7.37,131.798
7.375,131.83
7.38,131.631
7.385,132.611
7.39,133.477
7.395,135.258
7.4,136.238
7.405,137.876
7.41,137.724
7.415,140.572
7.42,142.31
7.425,142.839
7.43,144.215
7.435,144.369
7.44,145.323
7.445,148.833
7.45,150.273
7.455,150.999
7.46,152.258
7.465,152.859
7.47,153.708
7.475,155.041
7.48,156.183
7.485,158.178
7.49,158.957
7.495,159.723
7.5,160.29
7.505,161.989
7.51,163.106
7.515,164.298
7.52,164.802
7.525,166.275
7.53,167.258
7.535,167.632
7.54,168.324
7.545,167.773
7.55,168.445
7.555,168.24
7.56,168.809
7.565,168.766
7.57,168.999
7.575,170.656
7.58,172.963
7.585,173.295
7.59,175.13
7.595,175.742
7.6,175.971
7.605,176.612
7.61,177.246
7.615,176.833
7.62,178.715
7.625,179.381
7.63,178.926
7.635,180.657
7.64,181.815
7.645,182.9
7.65,183.498
7.655,183.916
7.66,184.109
7.665,185.99
7.67,186.127
7.675,185.686
7.68,185.844
7.685,185.275
7.69,185.267
7.695,185.485
7.7,185.492
7.705,185.571
7.71,185.07
7.715,186.757
7.72,186.141
7.725,186.311
7.73,185.197
7.735,187.56
7.74,187.496
7.745,187.557
7.75,187.216
7.755,187.236
7.76,187.845
7.765,188.497
7.77,187.766
7.775,188.418
7.78,188.517
7.785,186.849
7.79,187.01
7.795,187.204
7.8,186.886
7.805,187.758
7.81,187.359
7.815,188.609
7.82,192.869
7.825,190.749
7.83,190.437
7.835,189.649
7.84,188.25
7.845,188.245
7.85,188.558
7.855,188.017
7.86,187.244
7.865,187.242
7.87,187.282
7.875,186.248
7.88,186.024
7.885,186.298
7.89,186.645
7.895,187.113
7.9,186.772
7.905,186.432
7.91,186.944
7.915,186.027
7.92,185.953
7.925,187.13
7.93,187.276
7.935,186.791
7.94,185.943
7.945,186.303
7.95,188.149
7.955,187.182
7.96,187.322
7.965,188.351
7.97,187.774
7.975,187.684
7.98,186.849
7.985,186.697
7.99,186.852
7.995,186.041
8,186.307
8.005,186.826
8.01,187.879
8.015,190.992
8.02,188.805
8.025,189.188
8.03,188.539
8.035,189.164
8.04,188.957
8.045,188.828
8.05,189.335
8.055,189.999
8.06,189.71
8.065,189.23
8.07,188.183
8.075,187.492
8.08,187.897
8.085,187.389
8.09,186.764
8.095,186.354
8.1,186.038
8.105,185.889
8.11,185.166
8.115,186.415
8.12,185.192
8.125,184.615
8.13,184.602
8.135,183.768
8.14,183.913
8.145,185.136
8.15,184.379
8.155,184.909
8.16,186.546
8.165,185.791
8.17,186.938
8.175,187.474
8.18,187.389
8.185,185.713
8.19,185.531
8.195,185.725
8.2,184.346
8.205,184.189
8.21,184.883
8.215,185.334
8.22,185.051
8.225,184.298
8.23,184.054
8.235,183.721
8.24,182.85
8.245,182.271
8.25,181.505
8.255,183.383
8.26,183.584
8.265,184.689
8.27,185.654
8.275,185.751
8.28,183.704
8.285,183.065
8.29,181.614
8.295,182.452
8.3,182.182
8.305,181.046
8.31,180.326
8.315,179.18
8.32,178.916
8.325,178.059
8.33,177.345
8.335,177.103
8.34,176.845
8.345,177.171
8.35,176.819
8.355,176.771
8.36,177.844
8.365,177.82
8.37,177.749
8.375,177.493
8.38,177.123
8.385,177.459
8.39,177.451
8.395,176.965
8.4,176.935
8.405,176.465
8.41,176.912
8.415,176.641
8.42,178.304
8.425,179.034
8.43,177.959
8.435,178.255
8.44,178.359
8.445,178.626
8.45,178.556
8.455,177.253
8.46,177.502
8.465,177.744
8.47,178.083
8.475,177.973
8.48,177.419
8.485,177.574
8.49,177.768
8.495,177.398
8.5,176.95
8.505,176.129
8.51,176.329
8.515,175.705
8.52,176.171
8.525,175.465
8.53,174.902
8.535,175.367
8.54,175.195
8.545,175.635
8.55,175.457
8.555,174.25
8.56,175.008
8.565,175.762
8.57,175.937
8.575,175.543
8.58,174.814
8.585,174.545
8.59,174.713
8.595,175.076
8.6,174.893
8.605,175.093
8.61,175.259
8.615,175.387
8.62,175.26
8.625,176.045
8.63,176.427
8.635,176.428
8.64,176.521
8.645,176.009
8.65,176.311
8.655,175.023
8.66,174.938
8.665,175.235
8.67,175.158
8.675,175.181
8.68,173.827
8.685,173.441
8.69,173.119
8.695,173.178
8.7,173.863
8.705,172.658
8.71,174.553
8.715,174.148
8.72,173.175
8.725,173.797
8.73,173.576
8.735,172.817
8.74,173.628
8.745,174.656
8.75,174.722
8.755,174.377
8.76,175.141
8.765,176.832
8.77,176.018
8.775,175.87
8.78,175.7
8.785,174.172
8.79,173.953
8.795,173.183
8.8,172.986
8.805,172.499
8.81,171.91
8.815,171.518
8.82,172.139
8.825,171.943
8.83,171.717
8.835,170.987
8.84,171.243
8.845,171.945
8.85,171.203
8.855,169.807
8.86,169.646
8.865,169.089
8.87,168.737
8.875,168.913
8.88,169.33
8.885,168.625
8.89,168.802
8.895,169.131
8.9,170.083
8.905,169.975
8.91,169.365
8.915,169.59
8.92,170.937
8.925,170.835
8.93,170.992
8.935,170.352
8.94,170.071
8.945,170.153
8.95,169.893
8.955,171.065
8.96,170.303
8.965,170.169
8.97,169.595
8.975,169.937
8.98,169.983
8.985,169.317
8.99,168.951
8.995,169.855
9,169.031
9.005,169.02
9.01,168.105
9.015,168.035
9.02,168.494
9.025,167.956
9.03,168.848
9.035,167.593
9.04,166.491
9.045,166.567
9.05,165.861
9.055,165.881
9.06,165.511
9.065,165.515
9.07,165.234
9.075,164.899
9.08,165.162
9.085,165.506
9.09,165.816
9.095,165.429
9.1,165.74
9.105,165.954
9.11,165.799
9.115,164.857
9.12,164.561
9.125,164.14
9.13,164.236
9.135,163.729
9.14,163.912
9.145,164.415
9.15,163.833
9.155,164.289
9.16,165.133
9.165,164.448
9.17,164.901
9.175,164.211
9.18,164.12
9.185,163.82
9.19,163.373
9.195,163.513
9.2,162.684
9.205,162.663
9.21,163.767
9.215,163.019
9.22,161.973
9.225,162.019
9.23,162.101
9.235,162.522
9.24,162.35
9.245,162.327
9.25,161.023
9.255,161.097
9.26,161.226
9.265,161.333
9.27,161.462
9.275,161.782
9.28,161.97
9.285,162.031
9.29,162.431
9.295,162.658
9.3,162.071
9.305,161.873
9.31,162.189
9.315,161.763
9.32,161.483
9.325,160.95
9.33,161.067
9.335,161.194
9.34,160.826
9.345,160.501
9.35,159.872
9.355,159.33
9.36,159.366
9.365,158.864
9.37,158.344
9.375,157.227
9.38,157.087
9.385,157.18
9.39,156.916
9.395,156.073
9.4,155.522
9.405,155.669
9.41,156.54
9.415,155.946
9.42,155.735
9.425,155.207
9.43,155.568
9.435,156.15
9.44,157.292
9.445,156.88
9.45,155.819
9.455,155.949
9.46,156.952
9.465,157.069
9.47,156.61
9.475,155.698
9.48,156.424
9.485,157.169
9.49,157.649
9.495,157.994
9.5,157.33
9.505,157.07
9.51,158.021
9.515,157.586
9.52,156.756
9.525,156.05
9.53,155.264
9.535,156.285
9.54,155.759
9.545,155.083
9.55,153.57
9.555,154.022
9.56,154.695
9.565,155.683
9.57,155.267
9.575,153.988
9.58,153.651
9.585,153.495
9.59,154.286
9.595,153.798
9.6,152.5
9.605,152.248
9.61,152.323
9.615,152.343
9.62,152.004
9.625,151.135
9.63,150.521
9.635,151.59
9.64,151.97
9.645,152.543
9.65,153.139
9.655,153.95
9.66,155.288
9.665,156.668
9.67,157.798
9.675,157.168
9.68,156.673
9.685,157.02
9.69,158.001
9.695,155.955
9.7,155.274
9.705,154.338
9.71,151.188
9.715,150.557
9.72,149.312
9.725,147.008
9.73,145.804
9.735,143.872
9.74,143.417
9.745,143.31
9.75,142.592
9.755,141.611
9.76,140.078
9.765,140.409
9.77,140.923
9.775,139.921
9.78,142.413
9.785,142.081
9.79,143.596
9.795,144.971
9.8,146.392
9.805,146.93
9.81,145.833
9.815,147.343
9.82,147.618
9.825,147.574
9.83,147.768
9.835,146.595
9.84,146.226
9.845,146.4
9.85,146.164
9.855,146.298
9.86,144.744
9.865,143.379
9.87,142.976
9.875,142.45
9.88,142.84
9.885,140.85
9.89,140.832
9.895,138.913
9.9,136.539
9.905,135.894
9.91,134.861
9.915,133.465
9.92,132.492
9.925,131.127
9.93,130.373
9.935,129.662
9.94,129.404
9.945,128.966
9.95,128.259
9.955,129.185
9.96,129.258
9.965,128.61
9.97,128.387
9.975,127.819
9.98,127.979
9.985,128.478
9.99,127.676
9.995,128.533
10,129.006
