TIME,B32Vrms
3.36,216.589
3.365,219.166
3.37,219.218
3.375,218.698
3.38,219.107
3.385,219.353
3.39,220.271
3.395,220.104
3.4,220.093
3.405,219.866
3.41,222.976
3.415,221.523
3.42,220.658
3.425,220.788
3.43,220.817
3.435,221.487
3.44,222.758
3.445,222.385
3.45,221.394
3.455,220.87
3.46,221.754
3.465,222.021
3.47,222.219
3.475,222.778
3.48,222.264
3.485,222.806
3.49,223.224
3.495,222.692
3.5,221.926
3.505,221.652
3.51,222.746
3.515,222.59
3.52,223.05
3.525,224.511
3.53,224.036
3.535,223.645
3.54,224.019
3.545,223.425
3.55,223.544
3.555,222.346
3.56,223.184
3.565,223.203
3.57,223.58
3.575,224.154
3.58,223.779
3.585,223.099
3.59,223.89
3.595,224.026
3.6,222.972
3.605,224.048
3.61,224.621
3.615,224.497
3.62,224.107
3.625,222.33
3.63,222.295
3.635,223.47
3.64,223.328
3.645,222.832
3.65,224.067
3.655,223.817
3.66,224.34
3.665,223.937
3.67,223.273
3.675,223.505
3.68,223.414
3.685,224.622
3.69,224.213
3.695,225.606
3.7,225.789
3.705,225.016
3.71,227.214
3.715,226.478
3.72,226.741
3.725,227.419
3.73,226.008
3.735,225.342
3.74,225.387
3.745,226.153
3.75,226.331
3.755,225.271
3.76,226.186
3.765,227.969
3.77,227.046
3.775,227.111
3.78,227.024
3.785,226.539
3.79,227.044
3.795,226.82
3.8,226.212
3.805,225.672
3.81,225.619
3.815,225.572
3.82,225.573
3.825,224.922
3.83,224.595
3.835,225.363
3.84,224.016
3.845,223.757
3.85,225.812
3.855,225.581
3.86,225.453
3.865,225.18
3.87,224.907
3.875,225.08
3.88,225.238
3.885,225.02
3.89,225.577
3.895,225.283
3.9,225.057
3.905,224.243
3.91,225.364
3.915,226.754
3.92,225.61
3.925,224.546
3.93,225.484
3.935,225.771
3.94,225.879
3.945,227.17
3.95,226.228
3.955,226.927
3.96,227.449
3.965,226.355
3.97,226.338
3.975,228.004
3.98,226.688
3.985,226.801
3.99,228.048
3.995,228.016
4,226.641
4.005,225.418
4.01,229.116
4.015,228.792
4.02,227.476
4.025,227.905
4.03,227.757
4.035,227.785
4.04,227.011
4.045,225.853
4.05,225.371
4.055,224.223
4.06,224.788
4.065,225.514
4.07,225.249
4.075,224.079
4.08,225.682
4.085,226.291
4.09,225.953
4.095,225.488
4.1,226.592
4.105,225.781
4.11,225.693
4.115,226.48
4.12,226.312
4.125,225.891
4.13,225.853
4.135,225.145
4.14,226.325
4.145,225.785
4.15,226.291
4.155,225.875
4.16,226.375
4.165,225.972
4.17,225.865
4.175,226.27
4.18,224.451
4.185,227.027
4.19,225.795
4.195,226.716
4.2,226.753
4.205,225.589
4.21,226.384
4.215,227.617
4.22,227.681
4.225,227.398
4.23,226.357
4.235,225.82
4.24,225.916
4.245,225.163
4.25,224.804
4.255,225.267
4.26,224.627
4.265,224.857
4.27,225.963
4.275,225.981
4.28,225.822
4.285,227.26
4.29,226.679
4.295,226.236
4.3,225.11
4.305,224.347
4.31,224.664
4.315,223.88
4.32,224.208
4.325,223.348
4.33,222.76
4.335,223.754
4.34,224.349
4.345,224.71
4.35,225.634
4.355,226.258
4.36,225.79
4.365,225.72
4.37,226.753
4.375,226.417
4.38,225.733
4.385,226.993
4.39,225.956
4.395,225.856
4.4,223.629
4.405,223.203
4.41,223.626
4.415,222.472
4.42,223.867
4.425,223.601
4.43,224.751
4.435,224.045
4.44,223.457
4.445,223.88
4.45,222.671
4.455,222.54
4.46,224.521
4.465,224.965
4.47,223.869
4.475,224.699
4.48,223.94
4.485,225.152
4.49,225.571
4.495,224.518
4.5,223.884
4.505,223.467
4.51,223.387
4.515,223.775
4.52,224.417
4.525,225.213
4.53,224.677
4.535,224.257
4.54,224.259
4.545,224.621
4.55,224.445
4.555,223.778
4.56,224.115
4.565,224.478
4.57,224.323
4.575,224.434
4.58,225.617
4.585,225.951
4.59,226.062
4.595,226.383
4.6,223.953
4.605,224.59
4.61,225.412
4.615,225.64
4.62,224.387
4.625,223.363
4.63,224.913
4.635,226.3
4.64,226.53
4.645,226.554
4.65,226.648
4.655,226.332
4.66,225.281
4.665,225.974
4.67,225.708
4.675,225.749
4.68,227.121
4.685,226.924
4.69,226.357
4.695,225.586
4.7,224.231
4.705,223.816
4.71,224.112
4.715,225.345
4.72,225.571
4.725,224.7
4.73,225.204
4.735,224.874
4.74,224.666
4.745,223.721
4.75,226.155
4.755,225.241
4.76,225.216
4.765,227.061
4.77,228.047
4.775,227.129
4.78,226.024
4.785,226.301
4.79,225.579
4.795,225.088
4.8,225.62
4.805,223.917
4.81,225.387
4.815,224.744
4.82,223.662
4.825,222.896
4.83,225.342
4.835,226.764
4.84,227.38
4.845,225.334
4.85,225.727
4.855,224.897
4.86,225.029
4.865,224.616
4.87,224.806
4.875,224.585
4.88,225.532
4.885,225.191
4.89,224.155
4.895,224.667
4.9,223.907
4.905,223.586
4.91,223.912
4.915,223.646
4.92,223.751
4.925,224.38
4.93,223.569
4.935,224.265
4.94,223.738
4.945,224.222
4.95,223.057
4.955,223.232
4.96,225.082
4.965,224.988
4.97,225.522
4.975,224.052
4.98,224.216
4.985,226.228
4.99,225.313
4.995,225.145
5,224.736
5.005,224.294
5.01,225.324
5.015,226.587
5.02,226.83
5.025,226.357
5.03,225.57
5.035,225.107
5.04,224.085
5.045,224.069
5.05,224.104
5.055,223.314
5.06,225.83
5.065,226.96
5.07,226.394
5.075,225.101
5.08,225.524
5.085,226.432
5.09,226.709
5.095,225.937
5.1,226.166
5.105,225.173
5.11,225.258
5.115,225.58
5.12,225.609
5.125,226.279
5.13,225.901
5.135,226.204
5.14,226.528
5.145,226.103
5.15,224.978
5.155,223.924
5.16,224.032
5.165,224.031
5.17,225.537
5.175,226.224
5.18,226.8
5.185,227.874
5.19,226.893
5.195,226.283
5.2,225.25
5.205,224.566
5.21,225.178
5.215,225.226
5.22,224.753
5.225,224.705
5.23,223.223
5.235,224.749
5.24,224.626
5.245,224.198
5.25,223.77
5.255,223.336
5.26,223.894
5.265,224.711
5.27,226.868
5.275,226.877
5.28,226.461
5.285,227.092
5.29,227.071
5.295,225.554
5.3,226.401
5.305,224.629
5.31,226.192
5.315,224.564
5.32,223.681
5.325,223.288
5.33,224.253
5.335,224.265
5.34,225.661
5.345,224.917
5.35,224.028
5.355,224.16
5.36,223.774
5.365,223.741
5.37,223.39
5.375,222.55
5.38,223.35
5.385,224.94
5.39,224.532
5.395,223.911
5.4,224.442
5.405,223.316
5.41,223.401
5.415,223.467
5.42,223.547
5.425,222.842
5.43,223.297
5.435,224.468
5.44,223.652
5.445,223.496
5.45,223.945
5.455,223.548
5.46,224.696
5.465,224.871
5.47,224.341
5.475,224.295
5.48,223.547
5.485,224.773
5.49,223.783
5.495,223.768
5.5,223.325
5.505,222.643
5.51,225.15
5.515,224.708
5.52,224.303
5.525,223.5
5.53,225.987
5.535,225.299
5.54,224.537
5.545,224.655
5.55,227.121
5.555,226.307
5.56,226.795
5.565,225.747
5.57,225.695
5.575,224.622
5.58,224.354
5.585,224.362
5.59,223.847
5.595,225.396
5.6,226.146
5.605,224.99
5.61,224.69
5.615,225.392
5.62,226.299
5.625,225.384
5.63,225.803
5.635,227.031
5.64,226.914
5.645,227.065
5.65,226.039
5.655,225.228
5.66,226.313
5.665,226.885
5.67,228.924
5.675,226.563
5.68,227.576
5.685,227.808
5.69,226.373
5.695,226.027
5.7,223.933
5.705,225.337
5.71,226.289
5.715,225.653
5.72,225.494
5.725,225.863
5.73,224.808
5.735,226.467
5.74,226.486
5.745,226.364
5.75,226.997
5.755,225.003
5.76,225.521
5.765,226.016
5.77,226
5.775,225.803
5.78,224.119
5.785,226.056
5.79,226.176
5.795,226.577
5.8,228.605
5.805,228.094
5.81,225.551
5.815,225.292
5.82,223.761
5.825,222.992
5.83,224.49
5.835,224.828
5.84,224.652
5.845,224.548
5.85,224.746
5.855,224.127
5.86,223.532
5.865,222.805
5.87,223.39
5.875,223.002
5.88,222.995
5.885,224.058
5.89,224.015
5.895,225.702
5.9,225.457
5.905,223.604
5.91,224.113
5.915,224.261
5.92,223.602
5.925,222.987
5.93,222.533
5.935,223.505
5.94,222.84
5.945,223.493
5.95,224.37
5.955,224.6
5.96,224.298
5.965,224.492
5.97,224.14
5.975,223.127
5.98,225.206
5.985,225.9
5.99,225.677
5.995,226.936
6,224.32
6.005,225.251
6.01,224.591
6.015,224.373
6.02,224.733
6.025,224.422
6.03,223.707
6.035,223.846
6.04,224.748
6.045,224.292
6.05,224.283
6.055,223.62
6.06,224.273
6.065,224.77
6.07,224.285
6.075,224.403
6.08,224.398
6.085,225.571
6.09,225.102
6.095,224.69
6.1,225.707
6.105,224.67
6.11,225.143
6.115,224.833
6.12,225.247
6.125,224.986
6.13,224.495
6.135,224.543
6.14,224.326
6.145,225.37
6.15,224.001
6.155,225.903
6.16,226.005
6.165,225.494
6.17,225.707
6.175,224.381
6.18,225.118
6.185,226.656
6.19,227.948
6.195,226.486
6.2,227.564
6.205,225.698
6.21,225.723
6.215,226.15
6.22,226.489
6.225,225.396
6.23,225.108
6.235,225.335
6.24,224.421
6.245,225.448
6.25,227.804
6.255,226.165
6.26,225.221
6.265,224.906
6.27,224.616
6.275,224.99
6.28,224.319
6.285,226.479
6.29,226.123
6.295,224.844
6.3,225.8
6.305,224.817
6.31,225.433
6.315,225.844
6.32,229.364
6.325,227.181
6.33,227.998
6.335,228.813
6.34,227.371
6.345,226.647
6.35,226.772
6.355,225.846
6.36,225.304
6.365,224.135
6.37,224.755
6.375,224.216
6.38,224.489
6.385,225.206
6.39,224.721
6.395,224.415
6.4,222.797
6.405,224.19
6.41,223.012
6.415,222.746
6.42,223.431
6.425,223.66
6.43,224.021
6.435,223.531
6.44,224.765
6.445,224.097
6.45,223.597
6.455,224.932
6.46,225.446
6.465,226.094
6.47,225.631
6.475,224.09
6.48,222.798
6.485,225.422
6.49,225.776
6.495,224.207
6.5,226.996
6.505,225.931
6.51,225.501
6.515,224.735
6.52,224.887
6.525,223.092
6.53,223.604
6.535,224.238
6.54,223.652
6.545,223.598
6.55,224.602
6.555,224.479
6.56,224.708
6.565,225.668
6.57,224.84
6.575,225.942
6.58,226.035
6.585,227.285
6.59,226.232
6.595,226.095
6.6,225.662
6.605,225.199
6.61,224.736
6.615,224.742
6.62,225.771
6.625,226.749
6.63,226.168
6.635,225.668
6.64,225.53
6.645,226.133
6.65,226.164
6.655,225.227
6.66,224.456
6.665,223.467
6.67,224.613
6.675,224.671
6.68,224.303
6.685,227.265
6.69,229.639
6.695,228.46
6.7,226.774
6.705,225.301
6.71,225.798
6.715,226.463
6.72,225.288
6.725,226.322
6.73,225.088
6.735,225.631
6.74,225.11
6.745,225.422
6.75,226.405
6.755,226.207
6.76,226.388
6.765,225.655
6.77,225.568
6.775,227.103
6.78,227.699
6.785,227.795
6.79,226.944
6.795,225.776
6.8,226.829
6.805,225.005
6.81,224.546
6.815,224.041
6.82,224.881
6.825,224.494
6.83,223.615
6.835,223.56
6.84,224.847
6.845,223.416
6.85,222.982
6.855,222.285
6.86,223.671
6.865,224.202
6.87,224.204
6.875,224.434
6.88,223.205
6.885,223.692
6.89,222.564
6.895,222.428
6.9,223.881
6.905,224.658
6.91,224.589
6.915,223.943
6.92,224.856
6.925,225.165
6.93,224.294
6.935,225.265
6.94,224.507
6.945,224.435
6.95,224.182
6.955,224.213
6.96,223.361
6.965,224.576
6.97,223.879
6.975,222.435
6.98,223.023
6.985,223.084
6.99,223.721
6.995,224.149
7,224.631
7.005,223.982
7.01,224.474
7.015,225.016
7.02,226.369
7.025,226.128
7.03,225.296
7.035,224.626
7.04,223.544
7.045,225.224
7.05,226.387
7.055,224.441
7.06,223.786
7.065,224.397
7.07,223.733
7.075,222.943
7.08,222.482
7.085,222.597
7.09,222.344
7.095,222.76
7.1,223
7.105,222.294
7.11,223.43
7.115,223.181
7.12,224.033
7.125,225.486
7.13,224.864
7.135,227.159
7.14,226.028
7.145,225.521
7.15,225.673
7.155,225.436
7.16,224.974
7.165,223.997
7.17,225.318
7.175,225.645
7.18,224.995
7.185,224.986
7.19,224.806
7.195,223.595
7.2,223.498
7.205,222.841
7.21,222.622
7.215,223.498
7.22,222.288
7.225,222.281
7.23,222.34
7.235,223.058
7.24,222.369
7.245,221.329
7.25,221.101
7.255,221.736
7.26,221.686
7.265,221.531
7.27,224.559
7.275,225.482
7.28,225.945
7.285,225.023
7.29,223.933
7.295,224.267
7.3,224.675
7.305,224.306
7.31,223.836
7.315,222.963
7.32,223.402
7.325,223.793
7.33,222.372
7.335,225.569
7.34,225.036
7.345,224.65
7.35,224.444
7.355,223.39
7.36,222.656
7.365,223.016
7.37,223.291
7.375,222.112
7.38,221.382
7.385,223.256
7.39,222.748
7.395,223.315
7.4,222.512
7.405,221.584
7.41,221.793
7.415,222.574
7.42,221.962
7.425,221.065
7.43,221.698
7.435,222.658
7.44,222.641
7.445,222.91
7.45,222.59
7.455,222.475
7.46,222.778
7.465,223.629
7.47,225.149
7.475,224.32
7.48,224.51
7.485,226.352
7.49,225.807
7.495,225.395
7.5,224.239
7.505,224.424
7.51,225.187
7.515,224.96
7.52,225.427
7.525,225.454
7.53,224.884
7.535,224.689
7.54,226.244
7.545,225.994
7.55,226.35
7.555,225.276
7.56,224.692
7.565,224.732
7.57,224.733
7.575,226.341
7.58,226.096
7.585,227.969
7.59,229.581
7.595,230.078
7.6,227.935
7.605,228.658
7.61,228.963
7.615,228.052
7.62,226.981
7.625,226.207
7.63,225.684
7.635,225.723
7.64,225.023
7.645,224.664
7.65,224.118
7.655,224
7.66,224.389
7.665,224.378
7.67,225.124
7.675,224.83
7.68,224.682
7.685,225.361
7.69,223.495
7.695,224.056
7.7,224.284
7.705,224.787
7.71,225.617
7.715,224.552
7.72,225.577
7.725,226.096
7.73,225.067
7.735,224.79
7.74,225.131
7.745,225.854
7.75,223.871
7.755,224.852
7.76,225.073
7.765,225.548
7.77,223.767
7.775,223.259
7.78,223.047
7.785,223.72
7.79,222.4
7.795,223.501
7.8,223.549
7.805,222.952
7.81,223.024
7.815,223.299
7.82,223.765
7.825,223.429
7.83,223.521
7.835,224.036
7.84,224.75
7.845,225.544
7.85,225.288
7.855,227.254
7.86,226.635
7.865,226.695
7.87,226.361
7.875,225.466
7.88,225.018
7.885,226.497
7.89,225.154
7.895,225.555
7.9,225.868
7.905,226.597
7.91,226.293
7.915,225.527
7.92,226.985
7.925,227.012
7.93,226.69
7.935,228.89
7.94,227.425
7.945,227.881
7.95,227.595
7.955,226.726
7.96,226.429
7.965,226.187
7.97,225.567
7.975,225.43
7.98,225.18
7.985,225.493
7.99,224.199
7.995,224.552
8,224.661
8.005,223.354
8.01,223.929
8.015,224.158
8.02,223.573
8.025,227.957
8.03,226.687
8.035,226.669
8.04,226.487
8.045,226.178
8.05,227.111
8.055,228.16
8.06,226.319
8.065,225.498
8.07,227.205
8.075,227.042
8.08,226.055
8.085,224.856
8.09,224.458
8.095,224.134
8.1,222.151
8.105,224.574
8.11,223.702
8.115,223.165
8.12,222.757
8.125,222.401
8.13,221.418
8.135,222.771
8.14,221.719
8.145,223.075
8.15,223.228
8.155,223.507
8.16,223.589
8.165,222.752
8.17,223.039
8.175,225.314
8.18,224.714
8.185,224.568
8.19,224.037
8.195,224.908
8.2,225.117
8.205,223.78
8.21,223.847
8.215,223.141
8.22,223.79
8.225,224.471
8.23,223.7
8.235,224.068
8.24,223.492
8.245,223.663
8.25,222.2
8.255,222.758
8.26,222.618
8.265,223.821
8.27,224.56
8.275,225.166
8.28,224.081
8.285,224.963
8.29,225.662
8.295,225.479
8.3,225.169
8.305,223.769
8.31,224.304
8.315,223.785
8.32,224.491
8.325,224.366
8.33,223.649
8.335,223.91
8.34,224.184
8.345,224.146
8.35,224.425
8.355,225.043
8.36,225.122
8.365,224.606
8.37,223.941
8.375,222.868
8.38,223.221
8.385,224.05
8.39,224.273
8.395,223.301
8.4,224.738
8.405,224.125
8.41,224.355
8.415,224.403
8.42,224.733
8.425,223.605
8.43,224.29
8.435,224.461
8.44,225.159
8.445,224.425
8.45,223.987
8.455,224.607
8.46,225.403
8.465,225.365
8.47,225.061
8.475,224.455
8.48,224.364
8.485,224.639
8.49,224.9
8.495,225.525
8.5,224.13
8.505,225.108
8.51,226.285
8.515,226.524
8.52,226.654
8.525,227.277
8.53,227.389
8.535,227.526
8.54,226.501
8.545,226.955
8.55,225.952
8.555,226.38
8.56,226.577
8.565,226.84
8.57,226.058
8.575,225.269
8.58,225.397
8.585,226.706
8.59,226.559
8.595,225.541
8.6,224.176
8.605,224.918
8.61,225.858
8.615,224.897
8.62,225.532
8.625,224.934
8.63,224.939
8.635,224.835
8.64,225.673
8.645,225.31
8.65,224.784
8.655,224.317
8.66,224.747
8.665,224.714
8.67,224.489
8.675,224.342
8.68,224.844
8.685,226.039
8.69,226.058
8.695,226.62
8.7,227.219
8.705,226.661
8.71,227.132
8.715,227.439
8.72,228.631
8.725,226.449
8.73,225.159
8.735,226.271
8.74,225.7
8.745,225.856
8.75,225.777
8.755,224.391
8.76,223.768
8.765,223.523
8.77,224.173
8.775,225.316
8.78,224.355
8.785,224.382
8.79,223.86
8.795,225.069
8.8,224.177
8.805,223.466
8.81,224.149
8.815,223.888
8.82,224.961
8.825,224.472
8.83,223.539
8.835,224.408
8.84,224.864
8.845,224.984
8.85,224.27
8.855,224.702
8.86,223.946
8.865,225.387
8.87,225.701
8.875,224.384
8.88,224.723
8.885,226.056
8.89,226.367
8.895,226.236
8.9,226.04
8.905,225.076
8.91,224.692
8.915,225.056
8.92,223.776
8.925,224.981
8.93,224.034
8.935,226.127
8.94,231.121
8.945,230.036
8.95,227.816
8.955,226.961
8.96,227.601
8.965,227.129
8.97,226.904
8.975,229.203
8.98,229.248
8.985,228.639
8.99,225.985
8.995,225.913
9,225.286
9.005,226.373
9.01,225.681
9.015,225.166
9.02,223.998
9.025,224.835
9.03,223.335
9.035,222.379
9.04,222.824
9.045,222.011
9.05,221.516
9.055,225.429
9.06,228.086
9.065,227.215
9.07,226.839
9.075,226.274
9.08,225.177
9.085,224.861
9.09,225.072
9.095,224.394
9.1,224.981
9.105,222.547
9.11,222.742
9.115,221.932
9.12,222.837
9.125,222.4
9.13,222.546
9.135,223.367
9.14,223.037
9.145,223.551
9.15,223.598
9.155,222.862
9.16,222.761
9.165,223.736
9.17,225.38
9.175,224.049
9.18,223.927
9.185,224.429
9.19,222.809
9.195,222.892
9.2,221.902
9.205,223.399
9.21,223.173
9.215,223.804
9.22,226.605
9.225,229.332
9.23,227.823
9.235,226.188
9.24,225.01
9.245,225.927
9.25,224.464
9.255,224.422
9.26,223.85
9.265,223.44
9.27,223.118
9.275,222.644
9.28,223.036
9.285,224.01
9.29,224.062
9.295,224.378
9.3,222.844
9.305,223.286
9.31,223.979
9.315,224.35
9.32,223.427
9.325,223.996
9.33,223.128
9.335,222.477
9.34,222.702
9.345,223.231
9.35,223.444
9.355,223.031
9.36,223.381
9.365,223.035
9.37,223.367
9.375,224.937
9.38,223.589
9.385,224.543
9.39,223.129
9.395,223.542
9.4,222.88
9.405,222.431
9.41,224.507
9.415,223.777
9.42,223.988
9.425,223.85
9.43,223.429
9.435,223.607
9.44,223.949
9.445,223.921
9.45,224.491
9.455,226.237
9.46,225.259
9.465,224.452
9.47,224.458
9.475,224.423
9.48,224.319
9.485,225.832
9.49,224.883
9.495,224.596
9.5,224.002
9.505,223.992
9.51,225.802
9.515,226.18
9.52,226.296
9.525,228.34
9.53,227.614
9.535,227.368
9.54,226.332
9.545,225.832
9.55,226.195
9.555,224.784
9.56,225.078
9.565,224.879
9.57,224.891
9.575,226.237
9.58,225.674
9.585,226.211
9.59,225.03
9.595,225.487
9.6,224.922
9.605,223.894
9.61,225.084
9.615,224.459
9.62,225.347
9.625,223.561
9.63,223.665
9.635,223.755
9.64,223.541
9.645,222.449
9.65,221.928
9.655,220.911
9.66,223.682
9.665,223.2
9.67,223.975
9.675,224.038
9.68,224.473
9.685,225.305
9.69,225.104
9.695,225.734
9.7,224.48
9.705,225.266
9.71,224.91
9.715,225.401
9.72,225.446
9.725,227.399
9.73,226.508
9.735,226.437
9.74,225.807
9.745,225.237
9.75,225.427
9.755,225.046
9.76,224.792
9.765,224.713
9.77,224.409
9.775,225.307
9.78,224.432
9.785,224.05
9.79,223.766
9.795,225.387
9.8,225.456
9.805,225.62
9.81,224.705
9.815,224.683
9.82,224.343
9.825,224.073
9.83,224.55
9.835,222.957
9.84,225.149
9.845,224.163
9.85,224.267
9.855,225.368
9.86,225.064
9.865,225.465
9.87,225.225
9.875,226.593
9.88,225.661
9.885,225.406
9.89,226.608
9.895,226.077
9.9,225.186
9.905,224.704
9.91,224.203
9.915,224.37
9.92,224.905
9.925,223.979
9.93,223.73
9.935,224.548
9.94,223.663
9.945,224.932
9.95,225.105
9.955,225.476
9.96,224.752
9.965,225.147
9.97,223.92
9.975,225.046
9.98,224.274
9.985,225.121
9.99,224.362
9.995,225.096
10,224.338
