TIME,I_pu39,I_pu31,I_pu38,I_pu37,I_pu36,I_pu35,I_pu30,I_pu34,I_pu33,I_pu
3.1214,0.815256,0.689782,0.787989,0.788529,0.781661,0.782692,0.912832,0.842685,0.842233,0.645856
3.1216,0.814523,0.689856,0.788789,0.788706,0.781862,0.78168,0.911206,0.843157,0.842156,0.644645
3.1218,0.814656,0.68992,0.788697,0.788662,0.781997,0.780105,0.911508,0.844359,0.841931,0.643675
3.122,0.815094,0.689511,0.787844,0.788732,0.782029,0.778151,0.911455,0.845827,0.84067,0.643769
3.1222,0.815237,0.688439,0.787033,0.788938,0.781527,0.776459,0.90948,0.847309,0.838508,0.644267
3.1224,0.814886,0.687132,0.786462,0.788991,0.780699,0.775333,0.905717,0.848639,0.836938,0.644758
3.1226,0.813975,0.686275,0.786415,0.789264,0.780561,0.774638,0.903157,0.849014,0.837094,0.644363
3.1228,0.81243,0.686189,0.787008,0.789839,0.781189,0.773775,0.902684,0.847663,0.838354,0.643281
3.123,0.811896,0.686429,0.788217,0.790631,0.781592,0.772624,0.903345,0.845649,0.839569,0.642352
3.1232,0.813082,0.686374,0.789561,0.791462,0.781198,0.771374,0.903957,0.844299,0.839858,0.642175
3.1234,0.815615,0.685743,0.790474,0.791918,0.779973,0.77037,0.903483,0.844062,0.839111,0.643016
3.1236,0.817686,0.684974,0.790843,0.791262,0.778689,0.769779,0.901515,0.845157,0.837775,0.644804
3.1238,0.818166,0.684244,0.790962,0.789728,0.778573,0.769496,0.89926,0.846887,0.836902,0.646427
3.124,0.816686,0.684359,0.790617,0.788083,0.779657,0.769357,0.897823,0.847937,0.836844,0.647373
3.1242,0.814353,0.685149,0.790312,0.787328,0.781319,0.769329,0.898985,0.847452,0.837568,0.647598
3.1244,0.813322,0.686006,0.791077,0.787606,0.782418,0.769583,0.901162,0.845341,0.838454,0.647217
3.1246,0.815216,0.686632,0.792988,0.788358,0.783087,0.770367,0.903105,0.84263,0.839306,0.647493
3.1248,0.81879,0.686965,0.794502,0.788398,0.783505,0.771532,0.903426,0.840445,0.840181,0.648671
3.125,0.821403,0.68739,0.794521,0.78754,0.783933,0.772547,0.902011,0.841422,0.841478,0.650203
3.1252,0.821195,0.688484,0.793673,0.786252,0.78437,0.773145,0.90203,0.84609,0.841996,0.651823
3.1254,0.819167,0.690398,0.792574,0.784702,0.784378,0.773765,0.903777,0.850747,0.841642,0.65288
3.1256,0.817287,0.692568,0.792071,0.783484,0.784259,0.775025,0.905425,0.851255,0.840879,0.653288
3.1258,0.817688,0.694058,0.792354,0.783021,0.784682,0.776554,0.907091,0.847333,0.840307,0.653817
3.126,0.820195,0.694534,0.793008,0.783506,0.785692,0.778095,0.908845,0.841922,0.840681,0.655083
3.1262,0.823202,0.694395,0.793634,0.784405,0.786604,0.779041,0.909605,0.838615,0.84272,0.657369
3.1264,0.824817,0.694561,0.793643,0.784956,0.786931,0.779885,0.910568,0.838992,0.845585,0.660065
3.1266,0.825026,0.695787,0.792978,0.784705,0.786725,0.780887,0.912056,0.8417,0.847395,0.662143
3.1268,0.825042,0.698187,0.792158,0.783824,0.786503,0.782776,0.913245,0.844164,0.84795,0.662866
3.127,0.825392,0.701273,0.791844,0.783081,0.786745,0.785589,0.9143,0.844779,0.847843,0.662874
3.1272,0.825828,0.704243,0.792275,0.783277,0.787701,0.788229,0.915507,0.843601,0.847453,0.663095
3.1274,0.826265,0.706516,0.793092,0.784669,0.789054,0.789849,0.916695,0.841852,0.847621,0.663928
3.1276,0.827379,0.708066,0.793865,0.786782,0.790447,0.790425,0.917765,0.841278,0.848894,0.665309
3.1278,0.828937,0.709299,0.794356,0.78884,0.79213,0.790635,0.918802,0.843376,0.851155,0.667036
3.128,0.830986,0.710796,0.794743,0.790762,0.79379,0.791392,0.919473,0.846586,0.853402,0.668703
3.1282,0.833268,0.713157,0.794939,0.791811,0.794664,0.792759,0.920302,0.848795,0.854356,0.669831
3.1284,0.834411,0.716239,0.794766,0.791909,0.794555,0.794264,0.922024,0.849545,0.853587,0.670723
3.1286,0.834014,0.719287,0.794119,0.791785,0.793719,0.79528,0.924111,0.84912,0.852353,0.671735
3.1288,0.833517,0.7216,0.793564,0.791895,0.793432,0.795729,0.925751,0.847926,0.851962,0.672637
3.129,0.833803,0.723021,0.793584,0.792655,0.793895,0.7962,0.92695,0.847137,0.853105,0.673722
3.1292,0.835027,0.723931,0.794163,0.794276,0.795283,0.796771,0.927275,0.847359,0.854941,0.674782
3.1294,0.836884,0.725119,0.794912,0.796511,0.797293,0.79722,0.92756,0.848915,0.856672,0.675617
3.1296,0.838971,0.727172,0.795367,0.798405,0.798845,0.797735,0.92867,0.851623,0.85752,0.676856
3.1298,0.840613,0.729931,0.79509,0.800002,0.799978,0.798356,0.929981,0.854192,0.857129,0.678074
3.13,0.841445,0.732904,0.794341,0.80083,0.80056,0.799255,0.932126,0.855327,0.856576,0.679038
3.1302,0.841631,0.735492,0.793642,0.800731,0.800753,0.799713,0.934017,0.854948,0.857051,0.679636
3.1304,0.841611,0.737209,0.793154,0.800386,0.801071,0.799327,0.934846,0.853804,0.858675,0.679371
3.1306,0.842019,0.738182,0.7933,0.800714,0.801727,0.798642,0.934718,0.852904,0.860196,0.679179
3.1308,0.843049,0.73924,0.793889,0.801793,0.802493,0.798031,0.934628,0.852927,0.860632,0.67937
3.131,0.844277,0.740743,0.79417,0.803435,0.80332,0.797857,0.935576,0.854433,0.860013,0.67981
3.1312,0.845724,0.742622,0.794053,0.805391,0.803846,0.798056,0.936807,0.856666,0.859349,0.680725
3.1314,0.846611,0.744067,0.793462,0.80699,0.804103,0.798144,0.93838,0.858346,0.859984,0.681403
3.1316,0.846663,0.744529,0.792628,0.807887,0.804266,0.797931,0.939901,0.858401,0.861855,0.681611
3.1318,0.846123,0.744086,0.791977,0.808217,0.804793,0.797423,0.940038,0.856986,0.864069,0.681965
3.132,0.845463,0.743388,0.791483,0.808351,0.805692,0.796842,0.938556,0.855432,0.86593,0.682153
3.1322,0.845107,0.743319,0.791358,0.808565,0.80677,0.796584,0.937703,0.855223,0.866156,0.682902
3.1324,0.845655,0.744373,0.791596,0.808989,0.807065,0.796826,0.938728,0.856523,0.864837,0.683871
3.1326,0.84715,0.745801,0.790943,0.809942,0.806976,0.797447,0.941005,0.859051,0.863027,0.684044
3.1328,0.848818,0.746141,0.789474,0.810953,0.807114,0.798231,0.94306,0.861406,0.862382,0.683753
3.133,0.849846,0.744525,0.788211,0.811464,0.807491,0.798994,0.943251,0.861682,0.862893,0.682683
3.1332,0.84993,0.741619,0.787762,0.811482,0.807587,0.799607,0.942034,0.860583,0.863954,0.681431
3.1334,0.849473,0.739301,0.78798,0.811115,0.807029,0.799832,0.940695,0.859886,0.86476,0.681243
3.1336,0.849076,0.738436,0.788169,0.810527,0.806058,0.800193,0.94004,0.859563,0.864521,0.681483
3.1338,0.849538,0.739072,0.787883,0.809787,0.80503,0.801065,0.940376,0.859706,0.864047,0.681853
3.134,0.850609,0.740111,0.786936,0.809213,0.804365,0.801944,0.941047,0.86132,0.863546,0.681483
3.1342,0.851708,0.739867,0.785757,0.809248,0.804294,0.802049,0.940672,0.863279,0.862615,0.679982
3.1344,0.852044,0.737695,0.784758,0.809632,0.804646,0.801081,0.939139,0.864256,0.861445,0.678259
3.1346,0.85171,0.734489,0.784718,0.809948,0.805274,0.799595,0.937542,0.863621,0.860349,0.676842
3.1348,0.850472,0.73178,0.785544,0.809702,0.805534,0.798569,0.93724,0.861446,0.859716,0.67648
3.135,0.848689,0.730408,0.786179,0.808964,0.804705,0.798574,0.937642,0.859062,0.859745,0.6772
3.1352,0.847307,0.730266,0.785588,0.808046,0.803224,0.79948,0.936902,0.858451,0.859923,0.677715
3.1354,0.846566,0.73057,0.783827,0.80715,0.801409,0.800599,0.935413,0.859848,0.859551,0.677479
3.1356,0.846748,0.730271,0.781951,0.80665,0.799514,0.801296,0.932838,0.861771,0.858619,0.675938
3.1358,0.847109,0.729009,0.780744,0.8072,0.798536,0.801372,0.93041,0.862767,0.857297,0.673647
3.136,0.846442,0.727274,0.779958,0.807759,0.798644,0.800843,0.931105,0.86241,0.855824,0.672072
3.1362,0.844823,0.725723,0.779695,0.807403,0.798864,0.800094,0.932752,0.861141,0.855032,0.671501
3.1364,0.842562,0.724787,0.779971,0.806492,0.798149,0.799723,0.931913,0.859942,0.855157,0.671803
3.1366,0.840519,0.724294,0.779864,0.805874,0.796461,0.799773,0.92848,0.859738,0.855454,0.671862
3.1368,0.839054,0.72368,0.779297,0.805841,0.794577,0.800073,0.924796,0.860586,0.855272,0.671163
3.137,0.838329,0.722601,0.778704,0.805815,0.793292,0.800048,0.922676,0.861576,0.854308,0.67003
3.1372,0.838212,0.721008,0.778265,0.805397,0.792823,0.79932,0.923244,0.861137,0.852704,0.668932
3.1374,0.838016,0.719375,0.778166,0.804903,0.792767,0.798281,0.925006,0.859137,0.851225,0.668544
3.1376,0.837263,0.718241,0.778043,0.80446,0.79242,0.797159,0.924576,0.856209,0.85079,0.668725
3.1378,0.836274,0.717667,0.77796,0.804679,0.791463,0.796097,0.921424,0.853985,0.851024,0.669059
3.138,0.835278,0.717336,0.777967,0.805228,0.790224,0.794851,0.917288,0.853189,0.851771,0.668948
3.1382,0.834649,0.716927,0.777666,0.80585,0.789426,0.79337,0.914868,0.854074,0.851918,0.668025
3.1384,0.834177,0.716339,0.777466,0.805575,0.789296,0.791911,0.915643,0.854818,0.851041,0.666834
3.1386,0.833598,0.715625,0.777222,0.80448,0.789404,0.79097,0.917523,0.853631,0.849301,0.666477
3.1388,0.832726,0.71484,0.776778,0.803301,0.789947,0.790524,0.917108,0.850901,0.848318,0.666643
3.139,0.831805,0.714447,0.7763,0.80277,0.790375,0.790608,0.914877,0.850117,0.848686,0.667196
3.1392,0.83107,0.714978,0.775763,0.803203,0.790075,0.790299,0.912955,0.852165,0.849212,0.667392
3.1394,0.83076,0.715766,0.775401,0.803976,0.78965,0.788989,0.912561,0.85447,0.849358,0.666862
3.1396,0.830529,0.716035,0.775583,0.804555,0.789259,0.786999,0.91159,0.854457,0.848465,0.666089
3.1398,0.829898,0.715135,0.776122,0.804909,0.788795,0.785101,0.908872,0.852025,0.846946,0.665667
3.14,0.828676,0.713223,0.776459,0.805132,0.788779,0.784031,0.904988,0.848608,0.846128,0.665991
3.1402,0.827475,0.711842,0.776202,0.805923,0.789511,0.783833,0.901585,0.845953,0.846415,0.667346
3.1404,0.826897,0.711683,0.775429,0.806755,0.790318,0.784043,0.899919,0.844984,0.84697,0.668712
3.1406,0.827016,0.712413,0.774672,0.807025,0.790511,0.784194,0.900134,0.845432,0.847432,0.669828
3.1408,0.826919,0.712984,0.77467,0.806984,0.790163,0.784196,0.90083,0.846169,0.847293,0.670512
3.141,0.826007,0.712522,0.775971,0.80721,0.789571,0.784224,0.900734,0.846201,0.84615,0.670846
3.1412,0.824319,0.711339,0.777929,0.808124,0.789269,0.784516,0.899817,0.845451,0.845097,0.671466
3.1414,0.82259,0.710235,0.779363,0.809466,0.789935,0.785273,0.898956,0.844591,0.845185,0.672422
3.1416,0.822026,0.710268,0.779241,0.810812,0.791231,0.786282,0.899101,0.844629,0.846235,0.673808
3.1418,0.822459,0.711865,0.777681,0.811397,0.792259,0.787034,0.900428,0.845622,0.847626,0.675483
3.142,0.823344,0.714552,0.775873,0.810754,0.792373,0.787789,0.902276,0.846575,0.848745,0.676872
3.1422,0.825481,0.717405,0.775173,0.809832,0.791576,0.789031,0.903682,0.847125,0.848804,0.677699
3.1424,0.827555,0.719268,0.775953,0.810021,0.790436,0.790368,0.904131,0.84779,0.848098,0.678356
3.1426,0.827444,0.720095,0.777377,0.811298,0.789557,0.79133,0.904649,0.848349,0.847771,0.679342
3.1428,0.825623,0.720432,0.778519,0.812773,0.790019,0.791794,0.906512,0.848251,0.848669,0.68085
3.143,0.823894,0.721069,0.778413,0.813559,0.792052,0.79196,0.908696,0.847428,0.850464,0.682758
3.1432,0.82342,0.722356,0.777171,0.813669,0.794305,0.792236,0.909697,0.84646,0.852488,0.684583
3.1434,0.824419,0.724297,0.775904,0.81368,0.795363,0.793111,0.909539,0.846084,0.853918,0.686222
3.1436,0.82594,0.726587,0.776101,0.813834,0.795347,0.794804,0.909689,0.84668,0.854341,0.687438
3.1438,0.826943,0.728915,0.777667,0.814763,0.794783,0.797022,0.911126,0.848029,0.854204,0.688405
3.144,0.827047,0.731138,0.77967,0.816811,0.793881,0.799207,0.913365,0.8495,0.853932,0.689294
3.1442,0.826653,0.73323,0.780765,0.819328,0.793732,0.800975,0.915338,0.850566,0.853973,0.690551
3.1444,0.826617,0.735137,0.780268,0.821377,0.794848,0.80216,0.916545,0.851318,0.85454,0.69237
3.1446,0.827445,0.736919,0.779086,0.822651,0.796649,0.802801,0.917392,0.851922,0.855762,0.694443
3.1448,0.829012,0.738835,0.778087,0.822696,0.798098,0.803301,0.918462,0.852466,0.856647,0.696601
3.145,0.830872,0.740966,0.777964,0.822159,0.79845,0.804089,0.92002,0.852774,0.856936,0.698398
3.1452,0.832451,0.743316,0.778552,0.821762,0.797644,0.805729,0.921712,0.852893,0.857321,0.699525
3.1454,0.833626,0.746087,0.779137,0.821765,0.796657,0.807483,0.92275,0.85278,0.858086,0.700047
3.1456,0.834619,0.748821,0.779001,0.822374,0.796741,0.808812,0.922793,0.852512,0.859192,0.700384
3.1458,0.835349,0.751382,0.778087,0.823433,0.798597,0.808899,0.922716,0.852558,0.860221,0.701163
3.146,0.835894,0.753573,0.777282,0.824245,0.801262,0.808063,0.922841,0.853214,0.860796,0.702497
3.1462,0.836374,0.755391,0.77691,0.824149,0.803304,0.807056,0.923223,0.853848,0.861074,0.704157
3.1464,0.836942,0.757157,0.777422,0.823152,0.804041,0.806802,0.923441,0.853896,0.861549,0.705551
3.1466,0.83781,0.759229,0.778562,0.821803,0.803756,0.807425,0.923352,0.853127,0.862452,0.706182
3.1468,0.83903,0.761683,0.77913,0.820445,0.803137,0.808785,0.922454,0.852116,0.86349,0.706377
3.147,0.840385,0.764142,0.778711,0.819344,0.80336,0.811493,0.921508,0.85207,0.864319,0.706651
3.1472,0.841707,0.766135,0.777429,0.818714,0.804329,0.814187,0.921592,0.852464,0.864751,0.707369
3.1474,0.843024,0.76746,0.776359,0.81838,0.805526,0.814941,0.922767,0.85256,0.864794,0.708662
3.1476,0.844272,0.768691,0.775875,0.818023,0.80659,0.814068,0.923528,0.851884,0.865322,0.710181
3.1478,0.845294,0.769979,0.775969,0.817347,0.807193,0.812693,0.922476,0.850582,0.866428,0.711222
3.148,0.846183,0.771386,0.776538,0.816567,0.807447,0.811713,0.920626,0.849307,0.867784,0.711538
3.1482,0.84712,0.772374,0.777032,0.81569,0.807766,0.811368,0.919076,0.848673,0.868644,0.71135
3.1484,0.847993,0.772533,0.777209,0.81466,0.80813,0.811666,0.918652,0.848729,0.868578,0.71098
3.1486,0.848388,0.772415,0.776798,0.813582,0.808818,0.812321,0.918874,0.848997,0.867748,0.711567
3.1488,0.848156,0.772465,0.776287,0.812639,0.809386,0.812754,0.918876,0.84904,0.866846,0.712644
3.149,0.847414,0.773269,0.776465,0.812038,0.810105,0.812822,0.918719,0.848655,0.866771,0.713595
3.1492,0.846543,0.774465,0.777075,0.811877,0.811059,0.812685,0.918534,0.847998,0.867611,0.713766
3.1494,0.846458,0.774881,0.777258,0.812074,0.811407,0.812697,0.918547,0.84753,0.869434,0.7132
3.1496,0.84703,0.773926,0.776686,0.812368,0.810993,0.813207,0.918777,0.847668,0.871493,0.712309
3.1498,0.847809,0.77186,0.775974,0.812536,0.810714,0.814203,0.919097,0.848485,0.872233,0.712267
3.15,0.848066,0.769502,0.775656,0.812564,0.810583,0.81503,0.91945,0.849776,0.870912,0.712403
3.1502,0.847308,0.767927,0.775741,0.812368,0.81042,0.815319,0.919792,0.850932,0.868937,0.712538
3.1504,0.846117,0.767374,0.775588,0.81201,0.810094,0.815562,0.920267,0.851285,0.86777,0.712223
3.1506,0.84508,0.767254,0.775304,0.812027,0.808797,0.816116,0.920554,0.85108,0.867717,0.711142
3.1508,0.844586,0.767057,0.774876,0.812711,0.806764,0.816736,0.920816,0.850715,0.868163,0.709825
3.151,0.844799,0.766225,0.774267,0.813294,0.804752,0.817459,0.921402,0.850388,0.868208,0.709168
3.1512,0.84564,0.764767,0.773442,0.813043,0.803781,0.81819,0.921964,0.850328,0.867416,0.70923
3.1514,0.845937,0.762977,0.772895,0.811736,0.803963,0.818533,0.921287,0.850592,0.865961,0.709562
3.1516,0.844635,0.761674,0.772836,0.809988,0.804428,0.818399,0.919504,0.850846,0.864399,0.709755
3.1518,0.841931,0.761105,0.7731,0.808756,0.805123,0.818326,0.917799,0.8509,0.863258,0.708913
3.152,0.839113,0.761269,0.773274,0.808599,0.804979,0.818757,0.917091,0.850897,0.86277,0.707659
3.1522,0.837389,0.761382,0.772899,0.809313,0.80306,0.81959,0.917268,0.850975,0.862796,0.706045
3.1524,0.837168,0.760945,0.77202,0.810228,0.800857,0.820351,0.917601,0.851189,0.86273,0.704478
3.1526,0.837914,0.759804,0.770551,0.810729,0.799969,0.820482,0.917415,0.85169,0.861846,0.703917
3.1528,0.838593,0.757843,0.769276,0.810455,0.800122,0.8196,0.916622,0.852474,0.860934,0.703884
3.153,0.838469,0.755712,0.768826,0.809445,0.800368,0.818328,0.915719,0.853028,0.860343,0.703625
3.1532,0.837465,0.754,0.768806,0.808147,0.800139,0.817691,0.915124,0.853079,0.859857,0.703047
3.1534,0.836128,0.752738,0.768602,0.807241,0.798939,0.817881,0.914726,0.853012,0.859296,0.701714
3.1536,0.835244,0.751819,0.768313,0.807427,0.797341,0.818034,0.914196,0.852979,0.858382,0.700081
3.1538,0.834914,0.750888,0.767825,0.807923,0.796407,0.817226,0.913138,0.852785,0.857117,0.698723
3.154,0.834483,0.749599,0.767168,0.807955,0.796682,0.815145,0.911789,0.852013,0.856057,0.697864
3.1542,0.833501,0.748093,0.766509,0.806835,0.797616,0.812533,0.909917,0.851194,0.855805,0.697644
3.1544,0.831998,0.746739,0.766077,0.804553,0.79811,0.810322,0.908838,0.850228,0.855995,0.697707
3.1546,0.830537,0.745824,0.765926,0.802181,0.797919,0.809213,0.907598,0.849286,0.856334,0.697488
3.1548,0.829709,0.745443,0.766272,0.800547,0.797081,0.809231,0.906184,0.848596,0.855822,0.696848
3.155,0.829622,0.745431,0.766586,0.800122,0.795755,0.809367,0.904906,0.847979,0.854598,0.695846
3.1552,0.829921,0.745434,0.766567,0.800693,0.794788,0.808327,0.903844,0.847775,0.853139,0.695477
3.1554,0.830166,0.745021,0.766476,0.802924,0.79478,0.806182,0.901858,0.847644,0.852482,0.695838
3.1556,0.830151,0.744232,0.766461,0.805878,0.795668,0.80382,0.899401,0.847204,0.85365,0.696585
3.1558,0.829922,0.743551,0.766283,0.807102,0.797065,0.802432,0.897103,0.845756,0.855676,0.696918
3.156,0.829615,0.743184,0.765871,0.805197,0.798238,0.802568,0.896454,0.844054,0.856602,0.696772
3.1562,0.829476,0.743027,0.765423,0.802264,0.798289,0.803102,0.897037,0.843254,0.855904,0.696499
3.1564,0.8296,0.742718,0.765033,0.800599,0.797137,0.802765,0.896995,0.843578,0.854028,0.696408
3.1566,0.82979,0.74193,0.764835,0.801036,0.795827,0.801246,0.895159,0.844406,0.852233,0.696756
3.1568,0.829388,0.741224,0.764914,0.802646,0.795785,0.799259,0.89235,0.844708,0.85166,0.697688
3.157,0.828593,0.740919,0.765142,0.803896,0.796835,0.79776,0.890043,0.844427,0.852685,0.699046
3.1572,0.828042,0.741056,0.765306,0.804234,0.797906,0.797288,0.889685,0.844047,0.854324,0.700511
3.1574,0.827711,0.741043,0.765324,0.803701,0.798221,0.797853,0.891151,0.844048,0.855442,0.701913
3.1576,0.827332,0.74064,0.765588,0.802701,0.797329,0.798998,0.892467,0.844136,0.855472,0.702889
3.1578,0.827444,0.739814,0.766155,0.801974,0.796046,0.800147,0.892666,0.844154,0.854666,0.703644
3.158,0.827604,0.739248,0.76668,0.802355,0.796053,0.800879,0.892256,0.844261,0.853804,0.704099
3.1582,0.827111,0.739498,0.766816,0.80418,0.797041,0.801015,0.89212,0.844474,0.853762,0.704561
3.1584,0.826015,0.740781,0.766441,0.805856,0.798038,0.800835,0.892998,0.844739,0.85454,0.7058
3.1586,0.82506,0.74234,0.765781,0.806619,0.799114,0.801032,0.895038,0.845213,0.85507,0.707847
3.1588,0.824379,0.743894,0.765527,0.806566,0.799881,0.801765,0.897131,0.846133,0.854649,0.710224
3.159,0.824249,0.744997,0.765649,0.806529,0.800034,0.802655,0.898632,0.847104,0.853976,0.712087
3.1592,0.824432,0.745607,0.765797,0.806834,0.79985,0.803345,0.900145,0.847641,0.853688,0.712805
3.1594,0.824657,0.746017,0.765554,0.807511,0.800623,0.803785,0.901793,0.848009,0.854165,0.713137
3.1596,0.824924,0.747041,0.76461,0.808422,0.802196,0.804047,0.902855,0.848323,0.855367,0.714112
3.1598,0.824976,0.748839,0.763346,0.808879,0.803521,0.804462,0.903359,0.849232,0.85674,0.715678
3.16,0.824793,0.7517,0.762521,0.808826,0.803905,0.805408,0.903998,0.850601,0.857506,0.717551
3.1602,0.824644,0.754832,0.762786,0.809644,0.80347,0.806923,0.905248,0.852292,0.857511,0.719047
3.1604,0.824867,0.757332,0.763957,0.811421,0.803063,0.808706,0.907064,0.854365,0.857158,0.719941
3.1606,0.825606,0.759039,0.765605,0.813673,0.803322,0.810387,0.909125,0.856062,0.856846,0.720443
3.1608,0.826751,0.760463,0.766608,0.815298,0.804232,0.811756,0.910969,0.857244,0.857215,0.721444
3.161,0.828047,0.762141,0.766459,0.816213,0.805644,0.812787,0.912541,0.85799,0.858553,0.723363
3.1612,0.829303,0.764773,0.765006,0.816523,0.80687,0.813721,0.914101,0.858364,0.859919,0.725745
3.1614,0.83048,0.767787,0.762683,0.816362,0.807147,0.814834,0.915791,0.85876,0.860586,0.727548
3.1616,0.831524,0.770528,0.760626,0.816285,0.806533,0.816094,0.917404,0.859767,0.86058,0.728381
3.1618,0.832517,0.772451,0.759489,0.81658,0.805651,0.817424,0.918889,0.860638,0.86025,0.728822
3.162,0.833755,0.774031,0.75939,0.817143,0.805112,0.818297,0.920604,0.860791,0.860208,0.72921
3.1622,0.835071,0.775813,0.759995,0.817331,0.805276,0.818825,0.922083,0.860394,0.861095,0.730334
3.1624,0.836208,0.777826,0.76037,0.817154,0.805989,0.818972,0.922509,0.859619,0.862666,0.732042
3.1626,0.837404,0.780121,0.760903,0.816493,0.807199,0.819024,0.922085,0.860096,0.86415,0.734415
3.1628,0.83908,0.782559,0.761658,0.816963,0.808682,0.819224,0.921573,0.861629,0.864889,0.736488
3.163,0.841316,0.784878,0.762101,0.818732,0.809851,0.819519,0.92124,0.863223,0.864927,0.737396
3.1632,0.843871,0.786852,0.762179,0.819844,0.810353,0.820704,0.921312,0.863613,0.86497,0.737132
3.1634,0.845941,0.788682,0.762145,0.819193,0.809851,0.822194,0.921436,0.862346,0.865434,0.736687
3.1636,0.84699,0.790592,0.762045,0.816824,0.808948,0.822888,0.921349,0.859929,0.866475,0.736704
3.1638,0.847225,0.79285,0.761912,0.814277,0.808287,0.82227,0.920731,0.857907,0.867708,0.738079
3.164,0.847493,0.794883,0.761719,0.812992,0.808533,0.821332,0.919812,0.857295,0.868387,0.739889
3.1642,0.848429,0.796359,0.761388,0.813421,0.809267,0.820733,0.919705,0.858104,0.868861,0.741313
3.1644,0.849863,0.797404,0.761148,0.814212,0.809702,0.821405,0.921124,0.859106,0.869417,0.742055
3.1646,0.851509,0.798337,0.761427,0.814357,0.810018,0.823001,0.923981,0.858971,0.870063,0.741861
3.1648,0.853219,0.799554,0.762212,0.81373,0.810566,0.824189,0.925944,0.857403,0.870823,0.7412
3.165,0.854236,0.800696,0.763139,0.812749,0.811483,0.823995,0.925873,0.855482,0.871397,0.740731
3.1652,0.853999,0.80159,0.764008,0.812053,0.812454,0.8228,0.924869,0.854258,0.871467,0.740638
3.1654,0.852739,0.802145,0.764353,0.811504,0.813061,0.821574,0.925894,0.85423,0.871012,0.74111
3.1656,0.851362,0.802536,0.764112,0.81141,0.813136,0.821109,0.930195,0.855083,0.87088,0.742319
3.1658,0.851284,0.803578,0.763655,0.811523,0.812907,0.821676,0.93488,0.855856,0.871277,0.74331
3.166,0.852645,0.805161,0.763379,0.812021,0.812502,0.822979,0.937146,0.855888,0.872474,0.743601
3.1662,0.854633,0.80651,0.763454,0.812754,0.812178,0.824355,0.936665,0.855323,0.873634,0.743121
3.1664,0.855844,0.806852,0.763605,0.812995,0.812121,0.825214,0.935374,0.854866,0.873918,0.742239
3.1666,0.855115,0.806107,0.76351,0.81317,0.812003,0.82531,0.935302,0.855198,0.873165,0.741441
3.1668,0.852723,0.804905,0.763021,0.813266,0.811685,0.82514,0.936497,0.856376,0.871576,0.740964
3.167,0.850017,0.804679,0.762292,0.813095,0.811219,0.825435,0.938065,0.857367,0.870608,0.741262
3.1672,0.84865,0.8052,0.761527,0.812874,0.810491,0.826018,0.940348,0.857899,0.871016,0.742131
3.1674,0.849502,0.805552,0.760975,0.812361,0.809823,0.826478,0.941557,0.858172,0.872027,0.74287
3.1676,0.850921,0.80496,0.760493,0.811437,0.809208,0.826222,0.941287,0.858226,0.872316,0.742637
3.1678,0.851139,0.803366,0.759908,0.810822,0.809007,0.825162,0.940145,0.85829,0.871309,0.741098
3.168,0.850102,0.801605,0.759164,0.810555,0.808915,0.823926,0.938589,0.858588,0.869337,0.738789
3.1682,0.848043,0.800721,0.758314,0.810596,0.808794,0.82327,0.938233,0.858853,0.867403,0.73665
3.1684,0.846044,0.80107,0.75731,0.811228,0.808788,0.82343,0.940982,0.85883,0.866322,0.735471
3.1686,0.844975,0.801663,0.756325,0.811973,0.809032,0.824032,0.944746,0.858835,0.866284,0.735302
3.1688,0.844831,0.801274,0.755561,0.812419,0.809363,0.824506,0.945714,0.85922,0.866841,0.735402
3.169,0.845042,0.799863,0.754737,0.81259,0.808579,0.824555,0.944275,0.859836,0.867076,0.735298
3.1692,0.844977,0.798577,0.753849,0.812459,0.806557,0.824287,0.943071,0.860509,0.866369,0.734814
3.1694,0.844426,0.797565,0.75285,0.812042,0.804653,0.823866,0.943275,0.861159,0.865524,0.733714
3.1696,0.843708,0.796635,0.751657,0.811598,0.803309,0.823645,0.94445,0.861355,0.864718,0.732335
3.1698,0.843075,0.795687,0.750464,0.811321,0.802583,0.823684,0.944864,0.861,0.863824,0.730831
3.17,0.842381,0.794495,0.749574,0.811081,0.802607,0.823692,0.943722,0.860887,0.862824,0.729348
3.1702,0.841881,0.793215,0.748986,0.810521,0.802937,0.823179,0.942256,0.861527,0.861477,0.728498
3.1704,0.841725,0.792558,0.748802,0.809485,0.802783,0.8219,0.94144,0.862201,0.86064,0.727936
3.1706,0.841691,0.792151,0.748749,0.808095,0.801861,0.820162,0.940348,0.861927,0.860562,0.727681
3.1708,0.841329,0.791287,0.748551,0.806788,0.800615,0.818887,0.938445,0.86034,0.86108,0.727446
3.171,0.840545,0.789879,0.748187,0.806072,0.799528,0.818237,0.936947,0.858206,0.862391,0.726895
3.1712,0.8398,0.788264,0.747955,0.806036,0.798864,0.8178,0.935158,0.857476,0.863469,0.725814
3.1714,0.839318,0.786965,0.748177,0.806169,0.798827,0.816995,0.933807,0.858142,0.863112,0.724679
3.1716,0.839749,0.786231,0.748715,0.806079,0.799318,0.815476,0.932721,0.859019,0.861442,0.723812
3.1718,0.840739,0.785805,0.74922,0.80544,0.799513,0.813527,0.931068,0.858562,0.859642,0.72343
3.172,0.841512,0.785408,0.749361,0.80459,0.79969,0.811918,0.928747,0.856558,0.858672,0.723473
