TIME,V_pu,I_pu,P_pu,Q_pu,f_drp
2.88612,0.9994225818647,0.48707723184443,0.48255788460392,-0.062751678378094,60.002291194176
2.886165,0.9995274843183,0.48710346342976,0.48258362116622,-0.062756654574847,60.002291194176
2.88621,0.99963084408958,0.48712970499303,0.48260936760596,-0.06276163196231,60.002291194176
2.886255,0.99973198834384,0.48715595653101,0.48263512392084,-0.062766610533827,60.002291194176
2.8863,0.99983024632944,0.48718221804048,0.48266089010852,-0.062771590282741,60.002291194176
2.886345,0.99992494956764,0.48720848951813,0.48268666616662,-0.062776571202393,60.002291194176
2.88639,1.0000154320417,0.48723477096064,0.4827124520927,-0.062781553286128,60.002291194176
2.886435,1.0001010303856,0.48726106236461,0.48273824788428,-0.062786536527288,60.002291194176
2.88648,1.0001810840711,0.48728736372664,0.48276405353883,-0.062791520919215,60.002291194176
2.886525,1.0002549355956,0.48731367504324,0.4827898690538,-0.062796506455251,60.002291194176
2.88657,1.0003219306671,0.48733999631091,0.48281569442656,-0.062801493128739,60.002291194176
2.886615,1.0003814183901,0.48736632752609,0.48284152965447,-0.062806480933022,60.002291194176
2.88666,1.0004327514496,0.48739266868517,0.48286737473481,-0.062811469861442,60.002291194176
2.886705,1.0004752862938,0.48741901978451,0.48289322966484,-0.062816459907342,60.002291194176
2.88675,1.0005083833166,0.48744538082042,0.48291909444178,-0.062821451064064,60.002291194176
2.886795,1.0005314070384,0.48747175178916,0.48294496906278,-0.062826443324952,60.002291194176
2.88684,1.0005437262857,0.48749813268696,0.48297085352497,-0.062831436683348,60.002291194176
2.886885,1.0005447143695,0.48752452350999,0.48299674782543,-0.062836431132596,60.002318281652
2.88693,1.0005337492631,0.48755092425439,0.48302265196118,-0.062841426666039,60.002318281652
2.886975,1.0005102137772,0.48757733491624,0.48304856592922,-0.062846423277022,60.002318281652
2.88702,1.0004734957349,0.48760375549159,0.48307448972648,-0.062851420958888,60.002318281652
2.887065,1.0004229881448,0.48763018597645,0.48310042334987,-0.062856419704982,60.002318281652
2.88711,1.0003580893722,0.48765662636677,0.48312636679625,-0.062861419508648,60.002318281652
2.887155,1.0002782033094,0.48768307665846,0.48315232006242,-0.062866420363233,60.002318281652
2.8872,1.0001827395441,0.4877095368474,0.48317828314516,-0.062871422262081,60.002318281652
2.887245,1.0000711135262,0.48773600692941,0.48320425604118,-0.062876425198539,60.002318281652
2.88729,0.99994274673312,0.48776248690028,0.48323023874716,-0.062881429165954,60.002318281652
2.887335,0.99979706683292,0.48778897675575,0.48325623125975,-0.062886434157672,60.002318281652
2.88738,0.99963350784614,0.48781547649151,0.48328223357554,-0.062891440167042,60.002318281652
2.887425,0.99945151030557,0.48784198610323,0.48330824569107,-0.062896447187412,60.002318281652
2.88747,0.99925097268607,0.48786850558649,0.48333426760285,-0.062901455212131,60.002318281652
2.887515,0.99905310656653,0.48789503493689,0.48336029930733,-0.062906464234549,60.002318281652
2.88756,0.99887500466683,0.48792157414993,0.48338634080095,-0.062911474248015,60.002318281652
2.887605,0.99871602757764,0.4879481232211,0.48341239208007,-0.062916485245881,60.002318281652
2.88765,0.99857553193754,0.48797468214584,0.48343845314102,-0.062921497221499,60.002318281652
2.887695,0.99845287061473,0.48800125091954,0.4834645239801,-0.062926510168222,60.002318281652
2.88774,0.99834739288976,0.48802782953755,0.48349060459354,-0.062931524079402,60.002318281652
2.887785,0.99825844463938,0.48805441799518,0.48351669497754,-0.062936538948394,60.002318281652
2.88783,0.99818536852131,0.4880810162877,0.48354279512827,-0.062941554768553,60.002318281652
2.887875,0.99812750416003,0.48810762441032,0.48356890504184,-0.062946571533235,60.002341965215
2.88792,0.99808418833335,0.48813424235824,0.48359502471431,-0.062951589235798,60.002341965215
2.887965,0.99805475515986,0.48816087012659,0.48362115414173,-0.062956607869598,60.002341965215
2.88801,0.99803853628717,0.48818750771045,0.48364729332007,-0.062961627427996,60.002341965215
2.888055,0.99803486108085,0.4882141551049,0.48367344224527,-0.06296664790435,60.002341965215
2.8881,0.99804305681399,0.48824081230492,0.48369960091324,-0.062971669292022,60.002341965215
2.888145,0.99806244885745,0.4882674793055,0.48372576931983,-0.062976691584375,60.002341965215
2.88819,0.99809236087063,0.48829415610155,0.48375194746085,-0.06298171477477,60.002341965215
2.888235,0.9981321149927,0.48832084268796,0.48377813533208,-0.062986738856573,60.002341965215
2.88828,0.99818103203434,0.48834753905957,0.48380433292925,-0.06299176382315,60.002341965215
2.888325,0.99823843166985,0.48837424521118,0.48383054024803,-0.062996789667866,60.002341965215
2.88837,0.99830363262954,0.48840096113753,0.48385675728408,-0.063001816384091,60.002341965215
2.888415,0.9983759528925,0.48842768683336,0.48388298403299,-0.063006843965192,60.002341965215
2.88846,0.99845470987953,0.48845442229332,0.48390922049032,-0.063011872404542,60.002341965215
2.888505,0.9985392206462,0.48848116751205,0.48393546665159,-0.063016901695512,60.002341965215
2.88855,0.99862880207613,0.48850792248414,0.48396172251227,-0.063021931831475,60.002341965215
2.888595,0.99872277107424,0.48853468720413,0.48398798806779,-0.063026962805805,60.002341965215
2.88864,0.99882044476001,0.48856146166652,0.48401426331353,-0.06303199461188,60.002341965215
2.888685,0.99892114066076,0.48858824586578,0.48404054824486,-0.063037027243076,60.002341965215
2.88873,0.99902417690469,0.48861503979633,0.48406684285706,-0.063042060692774,60.002341965215
2.888775,0.9991288724139,0.48864184345254,0.4840931471454,-0.063047094954352,60.002341965215
2.88882,0.99923454709708,0.48866865682876,0.48411946110511,-0.063052130021194,60.002341965215
2.888865,0.99934052204194,0.48869547991928,0.48414578473135,-0.063057165886684,60.002341965215
2.88891,0.9994461197074,0.48872231271836,0.48417211801927,-0.063062202544206,60.002370343676
2.888955,0.99955066411524,0.4887491552202,0.48419846096396,-0.063067239987147,60.002370343676
2.889,0.99965348104144,0.48877600741898,0.48422481356048,-0.063072278208897,60.002370343676
2.889045,0.99975389820698,0.48880286930883,0.48425117580382,-0.063077317202845,60.002370343676
2.88909,0.99985124546803,0.48882974088384,0.48427754768897,-0.063082356962385,60.002370343676
2.889135,0.99994485500562,0.48885662213805,0.48430392921085,-0.063087397480909,60.002370343676
2.88918,1.0000340615146,0.48888351306548,0.48433032036434,-0.063092438751813,60.002370343676
2.889225,1.0001182023919,0.48891041366009,0.48435672114429,-0.063097480768495,60.002370343676
2.88927,1.000196617924,0.48893732391581,0.4843831315455,-0.063102523524354,60.002370343676
2.889315,1.0002686514737,0.48896424382651,0.48440955156274,-0.063107567012791,60.002370343676
2.88936,1.0003336496655,0.48899117338604,0.48443598119072,-0.06311261122721,60.002370343676
2.889405,1.0003909625712,0.48901811258821,0.48446242042412,-0.063117656161015,60.002370343676
2.88945,1.0004399438928,0.48904506142677,0.48448886925757,-0.063122701807613,60.002370343676
2.889495,1.0004799511463,0.48907201989545,0.48451532768569,-0.063127748160415,60.002370343676
2.88954,1.0005103458427,0.48909898798792,0.48454179570301,-0.06313279521283,60.002370343676
2.889585,1.000530493669,0.48912596569783,0.48456827330406,-0.063137842958271,60.002370343676
2.88963,1.0005397646673,0.48915295301878,0.4845947604833,-0.063142891390155,60.002370343676
2.889675,1.0005375334133,0.48917994994432,0.48462125723517,-0.063147940501898,60.002370343676
2.88972,1.000523179193,0.48920695646798,0.48464776355406,-0.06315299028692,60.002370343676
2.889765,1.0004960861779,0.48923397258322,0.48467427943433,-0.063158040738642,60.002370343676
2.88981,1.0004556435996,0.4892609982835,0.48470080487027,-0.063163091850489,60.002370343676
2.889855,1.0004012459224,0.4892880335622,0.48472733985616,-0.063168143615887,60.002370343676
2.8899,1.0003322930139,0.48931507841269,0.48475388438622,-0.063173196028263,60.002395155994
