TIME,V16_kV,P_fleet_MW,IB32A,IB32B,IB32C,BRK32,IB30A,IB30B,IB30C,BRK30,IB31A,IB31B,IB31C,BRK31
3.4166,163.53,4589.7,1.9145e-05,-2.3542e-06,4.9356e-06,1,1.6323e-05,3.465e-06,4.2266e-06,1,1.3876e-07,-1.4595e-05,-9.5578e-06,1
3.4168,163.41,4590.9,2.0078e-05,-1.1118e-06,5.0481e-06,1,1.876e-06,-8.4058e-06,-9.4791e-06,1,7.1772e-07,-1.49e-05,-9.8317e-06,1
3.417,163.31,4592.9,1.3682e-05,-5.4739e-06,-3.874e-06,1,-1.9944e-06,-1.1572e-05,-1.0449e-05,1,3.5014e-06,-1.2559e-05,-7.2607e-06,1
3.4172,163.28,4594.3,2.0864e-05,3.7484e-07,2.7757e-06,1,3.2284e-06,-1.02e-05,-8.2931e-06,1,5.5268e-06,-1.138e-05,-8.2732e-06,1
3.4174,163.29,4594.6,1.8347e-05,1.818e-06,1.5102e-06,1,9.9016e-08,-1.4055e-05,-1.0059e-05,1,4.1683e-06,-1.3491e-05,-1.4692e-05,1
3.4176,163.33,4593.1,1.3158e-05,-1.0646e-06,-4.6986e-06,1,5.064e-07,-1.4108e-05,-1.0414e-05,1,8.8055e-06,-7.4773e-06,-1.0616e-05,1
3.4178,163.38,4591.9,1.5892e-05,1.2682e-06,1.0761e-06,1,8.2271e-07,-1.3629e-05,-1.1208e-05,1,4.5468e-06,-1.2168e-05,-1.6393e-05,1
3.418,163.45,4592.5,1.7357e-05,4.1219e-06,2.5356e-06,1,-1.4488e-06,-1.1588e-05,-1.0978e-05,1,4.3537e-06,-9.4567e-06,-1.5329e-05,1
3.4182,163.52,4594.3,1.8274e-05,3.7943e-06,-1.3632e-06,1,-1.2164e-06,-8.411e-06,-1.4387e-05,1,4.2086e-06,-6.5917e-06,-1.3959e-05,1
3.4184,163.56,4595.8,1.9602e-05,4.3282e-06,-3.0884e-06,1,-6.0929e-07,-5.2975e-06,-1.8108e-05,1,2.0961e-06,-7.0517e-06,-1.5518e-05,1
3.4186,163.58,4596.6,1.9866e-05,5.7768e-06,-1.6284e-06,1,2.8056e-06,-1.2142e-06,-1.1436e-05,1,2.7332e-06,-6.0138e-06,-1.4479e-05,1
3.4188,163.59,4597.7,1.8456e-05,6.1536e-06,-5.9501e-07,1,-2.473e-06,-6.7676e-06,-1.4774e-05,1,3.5453e-06,-6.0269e-06,-1.4217e-05,1
3.419,163.6,4598.2,1.6824e-05,6.6011e-06,5.9009e-07,1,-2.6621e-06,-8.4349e-06,-1.2917e-05,1,4.189e-06,-6.3503e-06,-1.4524e-05,1
3.4192,163.61,4597.9,1.4822e-05,3.9803e-06,-1.9731e-06,1,-2.423e-06,-1.0246e-05,-1.1346e-05,1,4.4144e-06,-6.3004e-06,-1.4795e-05,1
3.4194,163.6,4598.1,1.6006e-05,8.8334e-06,-8.2446e-07,1,-2.6632e-06,-8.2068e-06,-1.3144e-05,1,3.869e-06,-5.7897e-06,-1.4815e-05,1
3.4196,163.5,4599.8,1.0334e-05,5.0952e-06,-7.5001e-06,1,-1.9742e-06,-5.4714e-06,-1.6569e-05,1,2.6063e-06,-5.0069e-06,-1.4507e-05,1
3.4198,163.38,4601.9,1.4956e-05,1.4387e-05,-5.3281e-06,1,-2.2553e-06,-3.0803e-06,-1.8679e-05,1,3.9155e-06,-7.7288e-07,-1.1124e-05,1
3.42,163.34,4600.8,1.4383e-05,1.4617e-05,-5.809e-06,1,-8.7343e-07,-3.0835e-06,-1.8693e-05,1,-5.6811e-08,-1.2744e-06,-1.572e-05,1
3.4202,163.35,4597.7,9.816e-06,6.5962e-06,-9.0291e-06,1,-3.7143e-06,-2.9712e-06,-1.7329e-05,1,-1.2692e-06,1.1816e-06,-1.798e-05,1
3.4204,163.38,4593,1.4434e-05,1.2037e-05,-2.4555e-06,1,-5.9806e-06,-3.0733e-06,-1.496e-05,1,8.747e-07,4.6292e-06,-1.659e-05,1
3.4206,163.43,4590.4,8.7673e-06,6.1424e-06,-3.9873e-06,1,-7.236e-06,-1.7813e-06,-1.4364e-05,1,-9.2643e-07,2.7497e-06,-1.9963e-05,1
3.4208,163.49,4591.1,1.1696e-05,8.5565e-06,-1.3928e-06,1,-9.3746e-06,4.1874e-07,-1.5058e-05,1,3.2954e-06,7.0052e-06,-1.2713e-05,1
3.421,163.56,4595.5,1.2593e-05,1.2554e-05,-1.1319e-06,1,-4.992e-06,1.2158e-06,-1.2204e-05,1,1.9495e-07,3.8335e-06,-1.5157e-05,1
3.4212,163.63,4600.1,7.5226e-06,1.4027e-05,-6.3553e-06,1,-6.1949e-06,-2.9325e-06,-1.4887e-05,1,2.496e-06,4.3076e-06,-1.1304e-05,1
3.4214,163.7,4603.7,6.7451e-06,1.8503e-05,-5.8484e-06,1,-1.8384e-06,-1.7699e-06,-1.315e-05,1,-6.0546e-06,-4.2816e-07,-1.7241e-05,1
3.4216,163.77,4606.2,5.9835e-06,1.9129e-05,-5.1824e-06,1,-7.451e-06,-1.1917e-06,-1.5371e-05,1,-3.0954e-07,7.4098e-06,-7.1001e-06,1
3.4218,163.82,4605.6,6.5954e-06,1.6719e-05,-3.4445e-06,1,-1.0598e-05,3.977e-06,-1.7393e-05,1,-8.1613e-06,2.6371e-06,-1.849e-05,1
3.422,163.83,4603.3,8.2917e-06,1.2726e-05,-1.1858e-06,1,-1.3735e-05,5.5559e-06,-1.5835e-05,1,-1.542e-06,9.3442e-06,-1.2301e-05,1
3.4222,163.8,4601.7,1.0047e-05,1.2146e-05,1.8219e-06,1,-1.206e-05,3.9888e-06,-1.4123e-05,1,-8.9201e-06,5.3643e-06,-1.7344e-05,1
3.4224,163.67,4603.3,7.6165e-06,1.374e-05,2.6588e-06,1,-8.1049e-06,2.638e-06,-1.0008e-05,1,-3.9964e-06,1.0351e-05,-7.678e-06,1
3.4226,163.53,4607.1,3.0987e-06,1.4525e-05,-1.1298e-06,1,-9.9046e-06,-8.3733e-07,-9.9553e-06,1,-1.0071e-05,3.507e-06,-1.2546e-05,1
3.4228,163.45,4609.7,3.5238e-06,1.9484e-05,1.0073e-06,1,-1.0373e-05,-8.5276e-07,-1.2789e-05,1,-5.8977e-06,7.6836e-06,-6.0157e-06,1
3.423,163.43,4609.6,1.3502e-06,2.1595e-05,1.0695e-06,1,-3.5157e-06,7.3486e-06,-4.0389e-06,1,-1.1051e-05,3.0042e-06,-1.3066e-05,1
3.4232,163.44,4607.4,2.2542e-06,2.1499e-05,2.6186e-07,1,-1.1042e-05,7.1266e-06,-7.7495e-06,1,-2.8144e-06,1.0258e-05,-5.6158e-06,1
3.4234,163.5,4605,-2.3331e-07,1.7033e-05,-1.0562e-06,1,-1.7196e-05,5.4299e-06,-1.2248e-05,1,-1.2009e-05,4.3098e-06,-1.6316e-05,1
3.4236,163.55,4602.3,2.9411e-06,1.6533e-05,4.5407e-06,1,-1.0839e-05,9.0701e-06,-4.3604e-06,1,-7.5465e-06,8.9019e-06,-1.0315e-05,1
3.4238,163.61,4603.1,4.0343e-06,1.3866e-05,6.1146e-06,1,-1.7168e-05,1.5616e-06,-8.4085e-06,1,-1.4162e-05,4.8961e-06,-1.1704e-05,1
3.424,163.66,4605.8,3.4591e-06,1.3419e-05,7.1363e-06,1,-9.8873e-06,2.075e-06,-4.8062e-06,1,-1.45e-05,5.3965e-06,-5.8699e-06,1
3.4242,163.71,4610.2,1.9486e-06,1.4484e-05,7.5821e-06,1,-1.1476e-05,-1.5655e-06,-7.0161e-06,1,-1.6121e-05,3.3521e-06,-4.3349e-06,1
3.4244,163.76,4612.9,-4.0803e-07,1.7717e-05,6.6082e-06,1,-4.1922e-06,5.3752e-06,2.1687e-06,1,-1.5165e-05,2.6522e-06,-4.0731e-06,1
3.4246,163.79,4613.9,-1.5205e-06,1.988e-05,5.6552e-06,1,-1.077e-05,5.5156e-06,-9.7086e-07,1,-1.3219e-05,2.4418e-06,-5.997e-06,1
3.4248,163.79,4612.7,-5.2168e-06,1.6481e-05,1.7636e-06,1,-1.9845e-05,2.232e-06,-6.4015e-06,1,-1.1024e-05,2.7181e-06,-8.6185e-06,1
3.425,163.74,4610.5,-1.2655e-06,1.7292e-05,7.9881e-06,1,-7.005e-06,1.3075e-05,7.6905e-06,1,-9.6733e-06,3.0377e-06,-1.0393e-05,1
3.4252,163.61,4609.3,-6.4593e-07,1.2947e-05,1.1714e-05,1,-3.2773e-06,1.4283e-05,9.6261e-06,1,-1.1045e-05,2.0636e-06,-1.1013e-05,1
3.4254,163.5,4609.6,-1.5971e-07,1.0911e-05,1.3263e-05,1,-8.5897e-07,1.3249e-05,1.1625e-05,1,-1.4912e-05,4.4389e-07,-7.9881e-06,1
3.4256,163.45,4610.9,-1.268e-06,1.1497e-05,1.3786e-05,1,6.6963e-07,1.1578e-05,1.1767e-05,1,-1.9117e-05,-1.198e-06,-3.3881e-06,1
3.4258,163.46,4610.8,-9.4929e-07,1.1519e-05,1.3445e-05,1,-4.1204e-06,4.5182e-06,6.8609e-06,1,-2.2503e-05,-1.9367e-06,4.2513e-07,1
3.426,163.5,4611,-1.7623e-06,1.2045e-05,1.3732e-05,1,-1.0847e-06,8.5634e-06,1.6536e-05,1,-1.9329e-05,-3.064e-07,5.604e-06,1
3.4262,163.56,4612,-4.972e-06,8.929e-06,8.0861e-06,1,-5.8102e-06,6.598e-06,1.194e-05,1,-1.9973e-05,-3.8591e-06,-1.8233e-07,1
3.4264,163.64,4613.4,-1.1782e-06,1.2125e-05,1.3068e-05,1,-5.5529e-06,8.5452e-06,9.8872e-06,1,-1.1356e-05,2.8335e-06,2.527e-06,1
3.4266,163.71,4615,-4.7448e-06,6.6591e-06,8.432e-06,1,-5.6315e-06,9.9929e-06,8.7921e-06,1,-8.9486e-06,3.5852e-06,1.3099e-06,1
3.4268,163.76,4618.3,-1.495e-07,8.7003e-06,1.5464e-05,1,-4.5094e-06,8.936e-06,1.1271e-05,1,-4.6713e-06,6.4934e-06,5.9715e-06,1
3.427,163.8,4622.4,-5.3443e-06,1.617e-06,1.0117e-05,1,-3.6744e-06,4.6425e-06,1.4799e-05,1,1.4375e-07,9.4333e-06,1.3525e-05,1
3.4272,163.83,4626.9,-5.7977e-07,6.0955e-06,1.8498e-05,1,-7.2179e-07,2.693e-06,1.9766e-05,1,-1.3799e-07,7.5121e-06,1.6641e-05,1
3.4274,163.86,4630.4,-8.1353e-07,5.8996e-06,1.8928e-05,1,-4.5443e-07,4.8125e-07,1.9417e-05,1,-2.8036e-06,7.4275e-06,1.9391e-05,1
3.4276,163.87,4630.6,8.1721e-07,5.7493e-06,1.7448e-05,1,-8.8271e-07,7.2064e-07,1.6431e-05,1,-3.9273e-06,8.3509e-06,1.9591e-05,1
3.4278,163.83,4629.3,2.4437e-06,6.1777e-06,1.5393e-05,1,-8.6986e-07,3.9868e-06,1.3194e-05,1,-3.6496e-06,7.6793e-06,1.6397e-05,1
3.428,163.71,4627.9,4.6648e-06,3.1217e-06,1.6228e-05,1,-5.3702e-07,7.3402e-06,1.0819e-05,1,5.8535e-07,6.8098e-06,1.6619e-05,1
3.4282,163.57,4628.7,2.7956e-07,-1.7157e-06,1.1245e-05,1,9.0965e-07,9.1506e-06,1.2234e-05,1,1.134e-06,2.1164e-06,1.4658e-05,1
3.4284,163.54,4632.2,3.9475e-06,3.8228e-06,1.6244e-05,1,-5.5269e-06,-2.7478e-06,7.689e-06,1,3.5771e-06,2.6076e-06,1.4174e-05,1
3.4286,163.59,4635.2,3.0519e-06,2.7851e-06,1.8177e-05,1,-1.3516e-06,-7.1793e-07,1.7579e-05,1,3.6534e-06,3.7819e-06,1.6579e-05,1
3.4288,163.68,4636.6,2.9741e-06,1.4608e-06,1.9579e-05,1,2.3385e-06,-3.3471e-07,2.2011e-05,1,1.356e-06,1.3727e-06,1.6659e-05,1
3.429,163.8,4637.2,7.6287e-08,7.8875e-07,1.7933e-05,1,-3.7507e-07,-8.3903e-06,1.6423e-05,1,1.9671e-06,3.1578e-06,1.889e-05,1
3.4292,163.87,4637.6,4.449e-06,5.9897e-07,1.8966e-05,1,4.96e-06,-9.8054e-07,1.9545e-05,1,2.5772e-06,2.718e-06,1.8719e-05,1
3.4294,163.92,4638.9,8.4916e-06,-1.3353e-06,1.6858e-05,1,6.1899e-06,1.4989e-06,1.6326e-05,1,3.8828e-06,1.9361e-06,1.8196e-05,1
3.4296,163.97,4641.4,1.0962e-05,-1.6793e-06,1.4732e-05,1,3.408e-06,-1.5431e-06,8.8525e-06,1,6.0992e-06,1.1253e-06,1.679e-05,1
3.4298,164.03,4643.9,1.1325e-05,-1.6235e-06,1.4313e-05,1,5.4528e-06,4.227e-06,1.4335e-05,1,7.0107e-06,4.4397e-07,1.656e-05,1
3.43,164.09,4647.2,9.9111e-06,-8.624e-07,1.4965e-05,1,5.057e-06,1.8598e-06,1.3203e-05,1,7.7643e-06,4.0769e-07,1.5842e-05,1
3.4302,164.13,4649.4,5.8259e-06,-1.752e-06,1.4346e-05,1,6.9518e-06,-4.286e-06,1.4457e-05,1,-5.0267e-07,-7.5103e-06,8.5307e-06,1
3.4304,164.13,4648.6,4.9819e-06,-2.7354e-06,1.3874e-05,1,9.6177e-06,-4.8015e-06,1.7567e-05,1,-9.9791e-06,-1.5811e-05,1.7749e-06,1
3.4306,164.06,4647.3,9.4351e-06,-2.6962e-06,1.7275e-05,1,9.4159e-06,-5.181e-06,1.978e-05,1,-4.6883e-06,-1.5146e-05,2.3869e-06,1
3.4308,163.95,4647.3,9.0226e-06,-6.1379e-06,1.3033e-05,1,1.0002e-05,-3.0363e-06,1.705e-05,1,6.1581e-06,-8.186e-06,6.7457e-06,1
3.431,163.88,4647.7,1.0612e-05,-8.1943e-06,8.3961e-06,1,1.1261e-05,-2.1283e-06,1.4882e-05,1,6.1866e-06,-9.8981e-06,4.2907e-06,1
3.4312,163.84,4647.9,1.7303e-05,-5.8925e-06,1.2604e-05,1,1.0374e-05,-8.6492e-07,9.2509e-06,1,3.6485e-06,-1.1513e-05,2.403e-06,1
3.4314,163.83,4646.9,1.0585e-05,-1.0151e-05,4.4571e-06,1,1.1653e-05,4.1838e-07,1.1944e-05,1,-1.0127e-06,-1.4983e-05,-1.6198e-06,1
3.4316,163.84,4644,1.689e-05,-3.5504e-06,1.0675e-05,1,1.06e-05,2.0637e-07,1.1081e-05,1,-2.777e-06,-1.6991e-05,-4.2465e-06,1
3.4318,163.86,4641.5,9.4536e-06,-5.363e-06,5.475e-06,1,9.7451e-06,-2.5327e-06,8.1902e-06,1,-6.0088e-07,-1.73e-05,-6.1136e-06,1
3.432,163.91,4641.6,1.0895e-05,-1.4826e-06,8.9933e-06,1,1.3007e-05,-1.9436e-06,1.2952e-05,1,1.3977e-06,-1.7683e-05,-7.729e-06,1
3.4322,163.96,4645.9,3.689e-06,-7.8078e-06,8.0687e-07,1,1.3328e-05,-2.5165e-06,1.3204e-05,1,2.2024e-06,-1.7998e-05,-8.219e-06,1
3.4324,164.03,4650.8,9.9284e-06,-8.1741e-06,3.4183e-06,1,1.572e-05,-3.4669e-06,1.1762e-05,1,2.1475e-06,-1.788e-05,-8.2818e-06,1
3.4326,164.09,4654.7,1.9812e-05,-4.7515e-06,8.9544e-06,1,1.4699e-05,-1.5747e-06,9.5841e-06,1,1.2848e-06,-1.7305e-05,-7.9948e-06,1
3.4328,164.12,4655.6,9.2509e-06,-1.3961e-05,-4.4113e-06,1,1.3065e-05,-3.9491e-07,6.9261e-06,1,6.7513e-08,-1.6402e-05,-7.6802e-06,1
3.433,164.13,4652.1,3.8983e-06,-1.8198e-05,-9.7148e-06,1,1.2859e-05,1.1428e-06,5.433e-06,1,-9.0498e-07,-1.5465e-05,-7.6449e-06,1
3.4332,164.1,4647.4,7.5832e-06,-9.53e-06,-3.911e-06,1,1.303e-05,1.4723e-06,4.9664e-06,1,-1.1906e-06,-1.4737e-05,-8.0867e-06,1
3.4334,164.01,4645.7,1.8367e-06,-1.1571e-05,-1.428e-05,1,1.3214e-05,8.6252e-07,5.5606e-06,1,-7.9812e-07,-1.4311e-05,-8.9056e-06,1
3.4336,163.88,4648.2,6.9557e-07,-1.0962e-05,-1.3748e-05,1,1.4752e-05,6.0029e-07,6.4481e-06,1,3.3827e-06,-1.1059e-05,-6.9709e-06,1
3.4338,163.81,4651.6,2.8609e-06,-9.3615e-06,-1.3287e-05,1,1.7259e-05,8.5632e-07,5.8995e-06,1,5.3521e-06,-1.1666e-05,-1.1041e-05,1
3.434,163.8,4654,3.5186e-06,-1.3403e-05,-1.413e-05,1,1.8617e-05,-3.6187e-07,5.7598e-06,1,6.2756e-06,-1.3652e-05,-1.6638e-05,1
3.4342,163.85,4653.3,8.1688e-06,-1.1725e-05,-7.4062e-06,1,1.6618e-05,-9.9517e-07,7.618e-07,1,1.1378e-05,-7.5631e-06,-1.1624e-05,1
3.4344,163.9,4651.3,6.0621e-06,-1.3125e-05,-9.7553e-06,1,1.6547e-05,3.3656e-06,1.6543e-06,1,5.8867e-06,-1.2998e-05,-1.6903e-05,1
3.4346,163.96,4651.7,5.3216e-06,-9.1936e-06,-1.2344e-05,1,1.5188e-05,5.8634e-06,2.9632e-06,1,6.9557e-06,-6.1606e-06,-9.9543e-06,1
3.4348,164.03,4652.6,2.2023e-06,-8.1097e-06,-1.8107e-05,1,1.3385e-05,7.694e-06,2.9362e-06,1,1.5026e-06,-8.312e-06,-1.2274e-05,1
3.435,164.09,4653.9,6.492e-06,2.3577e-07,-1.3429e-05,1,1.3275e-05,6.7832e-06,3.956e-06,1,1.1113e-06,-5.7451e-06,-1.2044e-05,1
3.4352,164.14,4657.1,1.6031e-06,-5.6881e-06,-1.993e-05,1,1.4484e-05,6.4337e-06,3.0972e-06,1,1.8496e-06,-4.5255e-06,-1.4168e-05,1
3.4354,164.19,4661.5,5.3622e-06,-2.4484e-06,-1.4054e-05,1,1.6204e-05,6.7113e-06,1.0994e-06,1,3.7905e-06,-4.163e-06,-1.649e-05,1
3.4356,164.21,4664.2,3.9355e-06,-6.6184e-06,-1.3903e-05,1,1.6643e-05,7.4734e-06,-1.0209e-07,1,5.6761e-06,-4.6855e-06,-1.771e-05,1
3.4358,164.22,4663.6,2.7137e-06,-9.3853e-06,-1.3634e-05,1,1.6371e-05,6.866e-06,-1.6886e-06,1,6.3042e-06,-5.703e-06,-1.7163e-05,1
3.436,164.22,4661.7,3.2582e-06,-6.4873e-06,-1.2911e-05,1,1.5283e-05,8.5531e-06,1.7868e-07,1,5.1986e-06,-6.5775e-06,-1.5172e-05,1
3.4362,164.17,4660,3.3111e-06,-1.7502e-06,-1.5077e-05,1,1.7457e-06,-3.8622e-06,-1.1388e-05,1,2.7796e-06,-6.7617e-06,-1.279e-05,1
3.4364,164.03,4659.8,-8.1108e-07,-2.1871e-06,-2.088e-05,1,-6.3201e-07,-3.4509e-06,-1.0464e-05,1,2.3558e-06,-2.5265e-06,-9.1626e-06,1
3.4366,163.93,4660.8,1.179e-06,4.6378e-06,-1.8717e-05,1,-4.1594e-07,-1.1447e-06,-1.0014e-05,1,2.1704e-06,3.7266e-06,-9.5093e-06,1
3.4368,163.89,4660.6,-1.9499e-06,1.5055e-06,-2.357e-05,1,-3.8032e-06,-4.9316e-06,-1.528e-05,1,9.068e-07,3.528e-06,-1.6773e-05,1
3.437,163.91,4659,-2.693e-06,5.5492e-07,-2.0436e-05,1,1.4763e-06,2.8545e-06,-1.171e-05,1,3.0531e-06,1.0043e-05,-1.6775e-05,1
3.4372,163.98,4657.1,-8.4889e-07,2.0965e-06,-1.6214e-05,1,-1.6813e-06,-2.7942e-06,-1.954e-05,1,4.5331e-06,7.3135e-06,-1.8585e-05,1
3.4374,164.06,4655.9,-3.8687e-06,-3.9594e-06,-1.6187e-05,1,-2.5124e-06,-2.3859e-06,-1.9117e-05,1,4.2942e-06,9.0343e-06,-1.4979e-05,1
3.4376,164.14,4656.8,-4.3392e-06,-4.5742e-06,-1.5102e-05,1,1.8773e-06,6.0928e-06,-9.3846e-06,1,3.2601e-06,3.2855e-06,-1.2465e-05,1
3.4378,164.21,4658.2,-5.4752e-06,-2.71e-06,-1.583e-05,1,-2.6676e-06,-1.4161e-07,-1.1758e-05,1,-5.2552e-06,-3.283e-06,-1.5262e-05,1
3.438,164.26,4660.1,-5.8089e-06,1.6832e-06,-1.9889e-05,1,-6.4038e-06,-4.8885e-06,-1.2723e-05,1,-7.0849e-07,4.7566e-06,-4.0483e-06,1
3.4382,164.3,4661.6,-3.865e-06,7.6298e-06,-1.5598e-05,1,-7.6906e-06,-4.5504e-06,-1.1774e-05,1,-8.9972e-06,5.148e-07,-1.5532e-05,1
3.4384,164.33,4662.7,-7.3565e-06,4.7875e-06,-2.1446e-05,1,-9.1219e-06,-2.2783e-06,-1.2615e-05,1,-3.3736e-06,9.6242e-06,-1.1164e-05,1
3.4386,164.35,4662.3,-2.9517e-06,7.3021e-06,-1.7051e-05,1,-9.8948e-06,4.6589e-07,-1.4586e-05,1,-7.5945e-06,6.642e-06,-1.838e-05,1
3.4388,164.34,4661.1,-9.43e-06,2.3062e-06,-1.6891e-05,1,-9.8243e-06,2.1547e-06,-1.6345e-05,1,-2.5387e-06,1.091e-05,-1.3291e-05,1
3.439,164.25,4659.9,-7.8611e-06,3.4495e-06,-1.0224e-05,1,-8.9463e-06,1.7387e-06,-1.6807e-05,1,-1.5815e-06,9.3818e-06,-1.3137e-05,1
3.4392,164.11,4661.5,-1.1671e-05,1.2527e-06,-1.0097e-05,1,-8.1707e-06,-3.2223e-07,-1.5522e-05,1,-4.6537e-06,8.3576e-06,-1.2306e-05,1
3.4394,164.01,4664.9,-1.146e-05,1.8892e-06,-9.7764e-06,1,-9.85e-06,-1.151e-06,-1.3014e-05,1,-3.4499e-06,6.5136e-06,-8.8501e-06,1
3.4396,163.96,4667,-6.7716e-06,6.629e-06,-9.997e-06,1,-1.1389e-05,-1.3298e-06,-1.1296e-05,1,-1.0203e-05,4.0578e-06,-9.77e-06,1
3.4398,163.96,4667.2,-1.088e-05,5.8924e-06,-1.9028e-05,1,-1.1693e-05,-2.7298e-06,-9.5917e-06,1,-8.4841e-06,6.7097e-06,-4.5085e-06,1
3.44,164.01,4664.7,-3.5369e-06,1.3187e-05,-9.5914e-06,1,-1.5552e-05,-5.8793e-07,-7.8745e-06,1,-1.4236e-05,5.7121e-06,-7.8062e-06,1
3.4402,164.09,4661.1,-1.6035e-05,5.9443e-06,-1.3924e-05,1,-1.6833e-05,1.7788e-06,-8.9604e-06,1,-1.2743e-05,6.6078e-06,-8.8426e-06,1
3.4404,164.18,4658.7,-1.1663e-05,7.4545e-06,-3.7042e-06,1,-1.4363e-05,1.4381e-06,-1.1089e-05,1,-1.2588e-05,6.2884e-06,-1.7715e-05,1
3.4406,164.28,4658.9,-1.476e-05,2.1309e-06,-5.4747e-06,1,-1.2746e-05,-1.5808e-07,-1.1111e-05,1,-6.7551e-06,8.1902e-06,-1.5572e-05,1
3.4408,164.35,4662.4,-1.2737e-05,2.0792e-06,-3.236e-06,1,-1.2955e-05,-1.8377e-06,-9.2224e-06,1,-6.5695e-06,5.9316e-06,-1.0935e-05,1
3.441,164.39,4665.6,-1.314e-05,2.1474e-06,-3.272e-06,1,-2.1633e-06,5.9797e-06,1.3587e-06,1,-1.1539e-05,1.7841e-06,-6.5313e-06,1
3.4412,164.4,4671.6,-1.3189e-05,2.5923e-06,-7.7023e-06,1,-5.843e-06,5.2921e-06,4.926e-07,1,-1.5663e-05,2.0677e-07,-1.3872e-06,1
3.4414,164.37,4675,-1.1127e-05,5.5324e-06,-7.1782e-06,1,1.8355e-06,1.337e-05,8.809e-06,1,-1.8759e-05,-1.4112e-08,7.0543e-08,1
3.4416,164.34,4672.9,-1.4473e-05,4.5754e-06,-8.6875e-06,1,-1.0119e-07,1.4442e-05,9.6736e-06,1,-2.0489e-05,2.6787e-07,-2.2591e-06,1
3.4418,164.25,4668.9,-1.5291e-05,3.6656e-06,-5.3585e-06,1,-1.1205e-06,1.4941e-05,1.0194e-05,1,-1.9695e-05,1.4767e-06,-5.7966e-06,1
3.442,164.15,4664.4,-1.3548e-05,4.1531e-06,1.1822e-06,1,-1.7112e-06,1.4319e-05,1.1407e-05,1,-1.6791e-05,2.189e-06,-7.6049e-06,1
3.4422,164.1,4662.3,-1.8949e-05,-1.7171e-06,-3.3493e-06,1,-1.7908e-06,1.3996e-05,1.181e-05,1,-1.4389e-05,1.1753e-06,-8.7782e-06,1
3.4424,164.09,4664.2,-1.5734e-05,8.1939e-07,2.2974e-06,1,5.9117e-07,1.2026e-05,1.1397e-05,1,-1.5008e-05,-8.2114e-07,-8.1857e-06,1
3.4426,164.11,4668.2,-1.6549e-05,-2.9074e-06,2.2848e-06,1,5.085e-07,9.9019e-06,1.3604e-05,1,-1.2318e-05,-7.7155e-08,-3.9032e-07,1
3.4428,164.15,4670.6,-1.512e-05,-3.6913e-06,9.2848e-07,1,-3.3481e-07,9.6752e-06,1.4674e-05,1,-1.7586e-05,-5.0399e-06,-1.3881e-06,1
3.443,164.2,4670.1,-1.5802e-05,-4.3981e-06,-3.8153e-06,1,9.4701e-07,9.5642e-06,1.3503e-05,1,-1.8319e-05,-4.3469e-06,4.7128e-06,1
3.4432,164.27,4667.3,-1.5498e-05,-3.408e-06,-5.1091e-06,1,1.0906e-06,9.0486e-06,1.3875e-05,1,-1.9864e-05,-3.7738e-06,5.8279e-06,1
3.4434,164.34,4664.9,-1.6118e-05,-3.6254e-06,-4.272e-06,1,2.7407e-06,8.4588e-06,1.2815e-05,1,-1.9114e-05,-5.7503e-06,2.2882e-06,1
3.4436,164.39,4665.7,-1.7071e-05,-5.0689e-06,-1.8752e-06,1,2.0175e-06,9.1842e-06,1.2813e-05,1,-1.6318e-05,-4.9432e-06,-2.7535e-06,1
3.4438,164.44,4669.8,-1.767e-05,-7.0668e-06,7.2093e-07,1,3.3906e-06,7.8228e-06,1.2801e-05,1,-1.3117e-05,-4.4288e-06,-6.4685e-06,1
3.444,164.46,4673.5,-1.7457e-05,-8.66e-06,2.101e-06,1,1.2048e-06,8.071e-06,1.4738e-05,1,-1.1844e-05,-4.9332e-06,-7.2371e-06,1
3.4442,164.45,4673.8,-1.6216e-05,-9.8353e-06,2.0357e-06,1,1.5667e-07,7.3706e-06,1.6487e-05,1,-1.2732e-05,-6.4083e-06,-4.8743e-06,1
3.4444,164.38,4672,-1.4629e-05,-1.1372e-05,1.9858e-06,1,1.5164e-06,4.5249e-06,1.7973e-05,1,-1.4811e-05,-8.3956e-06,-8.0859e-07,1
3.4446,164.25,4671.1,-1.3574e-05,-1.1034e-05,5.9223e-07,1,1.8209e-06,3.6349e-06,1.8558e-05,1,-1.6874e-05,-1.1e-05,3.8594e-06,1
3.4448,164.09,4672.6,-1.3003e-05,-1.0326e-05,-6.8648e-07,1,4.4036e-06,1.8517e-06,1.7759e-05,1,-1.7349e-05,-1.314e-05,6.4742e-06,1
3.445,164.02,4674.6,-1.2667e-05,-1.2155e-05,8.0659e-07,1,5.2087e-06,2.1785e-06,1.6627e-05,1,-1.6034e-05,-1.4377e-05,6.3961e-06,1
3.4452,164.04,4675,-1.2181e-05,-1.304e-05,1.2052e-06,1,6.7168e-06,1.8498e-06,1.5447e-05,1,-1.2929e-05,-1.4472e-05,3.3864e-06,1
3.4454,164.1,4672.8,-1.1771e-05,-1.3274e-05,1.0297e-06,1,6.8857e-06,3.1849e-06,1.3943e-05,1,-9.8304e-06,-1.3281e-05,-9.0376e-07,1
3.4456,164.18,4670.5,-1.1637e-05,-1.4609e-05,2.2308e-06,1,7.0502e-06,2.3127e-06,1.4651e-05,1,-7.8564e-06,-1.2649e-05,-3.5089e-06,1
