TIME,Vsource,V_error,Status,Idq,Idq_limit
0.00884,0.03409260708809,0.72964315235539,0.0,744.58519701462,13016.612159717
0.0091,0.036008797837618,0.72536915524582,0.0,767.5139018303,13016.612159717
0.00936,0.037898747377901,0.72109546349633,0.0,790.50508118303,13016.612159717
0.00962,0.03973562081051,0.71682224132852,0.0,813.55523248689,13016.612159717
0.00988,0.041540198933093,0.71254967426691,0.0,836.66104672552,13016.612159717
0.01014,0.043481649831767,0.70827780587816,0.0,859.81964683149,13016.612159717
0.0104,0.045559732530734,0.70400672176211,0.0,883.02770315017,13016.612159717
0.01066,0.047751632216332,0.6997363955551,0.0,906.28208880579,13016.612159717
0.01092,0.050032178021653,0.69546685170924,0.0,929.57972151433,13016.612159717
0.01118,0.052374072277631,0.69119802839031,0.0,952.91784378408,13016.612159717
0.01144,0.054748153100451,0.6869299142564,0.0,976.29377907357,13016.612159717
0.0117,0.057123687780677,0.68266243470035,0.0,999.70515753797,13016.612159717
0.01196,0.059468694020029,0.67839555852682,0.0,1023.1497449711,13016.612159717
0.01222,0.061750285671937,0.67412921267743,0.0,1046.6256051977,13016.612159717
0.01248,0.063935039286822,0.66986335563147,0.0,1070.1309954925,13016.612159717
0.01274,0.066132696126313,0.66559792433805,0.0,1093.6644463173,13016.612159717
0.013,0.068506374492114,0.66133287227236,0.0,1117.224123638,13016.612159717
0.01326,0.071028944272105,0.65706815082152,0.0,1140.8075585047,13016.612159717
0.01352,0.073669655158791,0.65280371115698,0.0,1164.4123945136,13016.612159717
0.01378,0.076395396220981,0.64853952082321,0.0,1188.0364287518,13016.612159717
0.01404,0.079171004911676,0.64427552987727,0.0,1211.6776996142,13016.612159717
0.0143,0.081959608706579,0.64001172195795,0.0,1235.3344189853,13016.612159717
0.01456,0.084722996040481,0.63574804643687,0.0,1259.0051099048,13016.612159717
0.01482,0.087422012803971,0.63148450184663,0.0,1282.6884917441,13016.612159717
0.01508,0.09001698029579,0.62722103702625,0.0,1306.3836542966,13016.612159717
0.01534,0.092479948309181,0.62295766350586,0.0,1330.089898899,13016.612159717
0.0156,0.095051700144598,0.61869432975996,0.0,1353.8067616162,13016.612159717
0.01586,0.097816587122036,0.61443105802438,0.0,1377.5325465396,13016.612159717
0.01612,0.10073854559155,0.61016779674659,0.0,1401.2651868351,13016.612159717
0.01638,0.1037788402842,0.60590457638502,0.0,1425.0027161486,13016.612159717
0.01664,0.10689641786446,0.60164134592678,0.0,1448.7435231865,13016.612159717
0.0169,0.11004829564441,0.59737814151964,0.0,1472.4861504343,13016.612159717
0.01716,0.11318998175942,0.593114913483,0.0,1496.229549707,13016.612159717
0.01742,0.11627592267966,0.58885170117113,0.0,1519.9728794902,13016.612159717
0.01768,0.11925997354566,0.5845884572115,0.0,1543.7157514102,13016.612159717
0.01794,0.12209588647655,0.5803252218074,0.0,1567.4580282616,13016.612159717
0.0182,0.12481263903211,0.57606195098794,0.0,1591.2000456102,13016.612159717
0.01846,0.12772781746848,0.57179868363223,0.0,1614.941637252,13016.612159717
0.01872,0.13084812652266,0.56753538030641,0.0,1638.6809684802,13016.612159717
0.01898,0.13412948158024,0.56327207662448,0.0,1662.4160382938,13016.612159717
0.01924,0.1375251358896,0.55900873878932,0.0,1686.1452144434,13016.612159717
0.0195,0.1409861143862,0.55474539748113,0.0,1709.8671116523,13016.612159717
0.01976,0.14446168184945,0.55048202553047,0.0,1733.5807589987,13016.612159717
0.02002,0.14789984089016,0.54621864731978,0.0,1757.285509805,13016.612159717
0.02028,0.1512478548565,0.54195524312515,0.0,1780.9811710104,13016.612159717
0.02054,0.15445279038437,0.53769182999702,0.0,1804.6679399793,13016.612159717
0.0208,0.15746207400976,0.5334283962492,0.0,1828.3464864428,13016.612159717
0.02106,0.16043636741121,0.52916495091223,0.0,1852.0178291839,13016.612159717
0.02132,0.16366766868951,0.52490149066497,0.0,1875.6814460013,13016.612159717
0.02158,0.16711183713887,0.52063801618404,0.0,1899.3351194128,13016.612159717
0.02184,0.17071671632217,0.51637453255109,0.0,1922.9768804506,13016.612159717
0.0221,0.17442754433773,0.51211103210615,0.0,1946.6051590307,13016.612159717
0.02236,0.17818746790379,0.50784752807174,0.0,1970.2187802113,13016.612159717
0.02262,0.18193808948179,0.50358400480729,0.0,1993.8170529659,13016.612159717
0.02288,0.18562004213927,0.49932048311888,0.0,2017.3997324511,13016.612159717
0.02314,0.18917358646313,0.49505694005678,0.0,2040.9671297033,13016.612159717
0.0234,0.19253922350035,0.49079340317574,0.0,2064.5200354645,13016.612159717
0.02366,0.19566992592669,0.48652984317064,0.0,2088.0598380717,13016.612159717
0.02392,0.19892006741719,0.48226629326248,0.0,2111.5878954254,13016.612159717
0.02418,0.20244364483163,0.47800271898475,0.0,2135.1027189068,13016.612159717
0.02444,0.20618346035483,0.47373915793521,0.0,2158.6017843116,13016.612159717
0.0247,0.21007925750798,0.46947557187035,0.0,2182.0830930422,13016.612159717
0.02496,0.21406827832073,0.46521200131725,0.0,2205.5450707002,13016.612159717
0.02522,0.21808585745065,0.46094840577421,0.0,2228.9867527409,13016.612159717
0.02548,0.22206604758442,0.45668482714781,0.0,2252.4076716539,13016.612159717
0.02574,0.22594227003041,0.45242122427125,0.0,2275.808037551,13016.612159717
0.026,0.22964798404777,0.4481576388378,0.0,2299.1886148558,13016.612159717
0.02626,0.23311736815554,0.44389403062091,0.0,2322.55088273,13016.612159717
0.02652,0.23637617064779,0.43963043952582,0.0,2345.8968923138,13016.612159717
0.02678,0.23989032981138,0.43536682782199,0.0,2369.2276816563,13016.612159717
0.02704,0.24368501822756,0.43110323213001,0.0,2392.5406168023,13016.612159717
0.0273,0.24769486214278,0.42683961866229,0.0,2415.8330395716,13016.612159717
0.02756,0.25185149942295,0.42257601939304,0.0,2439.1028203917,13016.612159717
0.02782,0.25608421773815,0.41831240576118,0.0,2462.3485041157,13016.612159717
0.02808,0.26032062827899,0.41404880391893,0.0,2485.5692565227,13016.612159717
0.02834,0.26448736853545,0.40978519160409,0.0,2508.7649836091,13016.612159717
0.0286,0.26851082726574,0.40552158820117,0.0,2531.9362898944,13016.612159717
0.02886,0.27231788444765,0.40125797856869,0.0,2555.0845583659,13016.612159717
0.02912,0.27583665874017,0.39699437464233,0.0,2578.2119122022,13016.612159717
0.02938,0.27926006377721,0.39273076894311,0.0,2601.3210818525,13016.612159717
0.02964,0.28302357871561,0.38846716556565,0.0,2624.4117704846,13016.612159717
0.0299,0.28707022277823,0.38420356493672,0.0,2647.4806130444,13016.612159717
0.03016,0.29132641576884,0.37993996321953,0.0,2670.5247629113,13016.612159717
0.03042,0.29571570683774,0.37567636868431,0.0,2693.5420813185,13016.612159717
0.03068,0.3001594934934,0.37141276977589,0.0,2716.5312086093,13016.612159717
0.03094,0.30457777426451,0.36714918224481,0.0,2739.4915669111,13016.612159717
0.0312,0.30888992774575,0.36288558732359,0.0,2762.4234445016,13016.612159717
0.03146,0.31301551038382,0.3586220075954,0.0,2785.327962702,13016.612159717
0.03172,0.3168750650584,0.35435841785816,0.0,2808.2071593076,13016.612159717
0.03198,0.32039934294447,0.35009484662232,0.0,2831.0639117866,13016.612159717
0.03224,0.32403957007126,0.34583126326898,0.0,2853.9011279102,13016.612159717
0.0325,0.3280392851177,0.34156770110946,0.0,2876.7166359655,13016.612159717
0.03276,0.3323201592844,0.3373041253252,0.0,2899.5066920243,13016.612159717
0.03302,0.3368003978478,0.33304057272578,0.0,2922.2683074009,13016.612159717
0.03328,0.34139550066381,0.32877700566157,0.0,2944.9994100014,13016.612159717
0.03354,0.34601906160704,0.32451346301271,0.0,2967.6987812273,13016.612159717
0.0338,0.3505835993148,0.32024990576516,0.0,2990.3662067518,13016.612159717
0.03406,0.35500141118025,0.31598637337244,0.0,3013.0023982331,13016.612159717
0.03432,0.35918544219293,0.31172282696402,0.0,3035.6091245604,13016.612159717
0.03458,0.36305015996078,0.30745930505801,0.0,3058.1891104081,13016.612159717
0.03484,0.3666078115779,0.30319577041859,0.0,3080.7461245332,13016.612159717
0.0351,0.37047034450397,0.29893225916585,0.0,3103.2821448992,13016.612159717
0.03536,0.37469409559484,0.29466873711639,0.0,3125.7933508887,13016.612159717
0.03562,0.37919240495596,0.29040523663154,0.0,3148.2757490244,13016.612159717
0.03588,0.38387527766539,0.28614172787071,0.0,3170.7263519299,13016.612159717
0.03614,0.38865022609393,0.28187823822901,0.0,3193.1431486714,13016.612159717
0.0364,0.3934231491589,0.2776147433234,0.0,3215.5252222411,13016.612159717
0.03666,0.39809924007498,0.27335126457362,0.0,3237.8727246818,13016.612159717
0.03692,0.40258391376801,0.26908778395194,0.0,3260.1869601488,13016.612159717
0.03718,0.40678374480646,0.26482431612911,0.0,3282.47035335,13016.612159717
0.03744,0.41060740648344,0.26056085008071,0.0,3304.7264837504,13016.612159717
0.0377,0.41426270045333,0.25629739321837,0.0,3326.9598066535,13016.612159717
0.03796,0.41834058884612,0.25203394189621,0.0,3349.1702280143,13016.612159717
0.03822,0.42277675947392,0.24777049603775,0.0,3371.3528550349,13016.612159717
0.03848,0.42747621033348,0.24350705946581,0.0,3393.5035879705,13016.612159717
0.03874,0.43234078301757,0.23924362467461,0.0,3415.6194558773,13016.612159717
0.039,0.43727008649215,0.23498020275933,0.0,3437.6986466772,13016.612159717
0.03926,0.44216245533824,0.23071677912734,0.0,3459.7405814947,13016.612159717
0.03952,0.44691593322434,0.22645337167293,0.0,3481.7459120236,13016.612159717
0.03978,0.4514292720092,0.2221899593275,0.0,3503.7165888529,13016.612159717
0.04004,0.4556029366028,0.21792656605439,0.0,3525.6558138403,13016.612159717
0.0403,0.4593443465359,0.21366316516309,0.0,3547.5680869002,13016.612159717
0.04056,0.46318078474846,0.20939978572889,0.0,3569.4579080867,13016.612159717
0.04082,0.46746728771359,0.20513639650227,0.0,3591.3224639404,13016.612159717
0.04108,0.47210441619574,0.20087303052454,0.0,3613.1563774486,13016.612159717
0.04134,0.47698883738434,0.19660965321668,0.0,3634.9555256398,13016.612159717
0.0416,0.48201428842813,0.19234630029654,0.0,3656.7170254285,13016.612159717
0.04186,0.48707258109546,0.18808293520359,0.0,3678.4393703226,13016.612159717
0.04212,0.49205463796552,0.18381959494939,0.0,3700.1223855435,13016.612159717
0.04238,0.49685155012847,0.17955624240599,0.0,3721.7673466504,13016.612159717
0.04264,0.50135564604283,0.17529291445613,0.0,3743.3769066775,13016.612159717
0.0429,0.50546156097,0.17102957483006,0.0,3764.9551784282,13016.612159717
0.04316,0.50916059538233,0.16676625887411,0.0,3786.5076163059,13016.612159717
0.04342,0.51320271094085,0.1625029325593,0.0,3808.0374271029,13016.612159717
0.04368,0.51769096086124,0.15823962835663,0.0,3829.5393730667,13016.612159717
0.04394,0.52251741737995,0.15397631576491,0.0,3851.0079727861,13016.612159717
0.0442,0.52757045050371,0.14971302316022,0.0,3872.4391041093,13016.612159717
0.04446,0.53273577422685,0.14544972471199,0.0,3893.8301241425,13016.612159717
0.04472,0.5378975312869,0.14118644364705,0.0,3915.179860648,13016.612159717
0.04498,0.54293940605486,0.13692315976151,0.0,3936.4887026407,13016.612159717
0.04524,0.54774575476261,0.13265989028281,0.0,3957.7585799546,13016.612159717
0.0455,0.55220274198092,0.12839662136781,0.0,3978.9930065771,13016.612159717
0.04576,0.55619947208054,0.1241333636298,0.0,4000.1970343796,13016.612159717
0.04602,0.55994498129779,0.11987011007198,0.0,4021.3769647786,13016.612159717
0.04628,0.56419028017422,0.11560686433585,0.0,4042.5330701714,13016.612159717
0.04654,0.56887298431679,0.11134362649129,0.0,4063.6587489072,13016.612159717
0.0468,0.57387668532596,0.10708039311935,0.0,4084.7484635166,13016.612159717
0.04706,0.57908151195299,0.10281717130509,0.0,4105.798232652,13016.612159717
0.04732,0.58436525846714,0.098553950750993,0.0,4126.8057034404,13016.612159717
0.04758,0.58960454850495,0.09429074523789,0.0,4147.7701747449,13016.612159717
0.04784,0.59467602319941,0.090027538033128,0.0,4168.6926618999,13016.612159717
0.0481,0.59945754203001,0.085764349040137,0.0,4189.5758757221,13016.612159717
0.04836,0.60382938459047,0.08150115577734,0.0,4210.424261237,13016.612159717
0.04862,0.60767714722181,0.077237983467546,0.0,4231.2439184186,13016.612159717
0.04888,0.61157813694349,0.072974804781283,0.0,4252.0411560086,13016.612159717
0.04914,0.61602348268699,0.068711649259801,0.0,4272.8125498014,13016.612159717
0.0494,0.62089266731904,0.064448485805613,0.0,4293.5509868732,13016.612159717
0.04966,0.62606083198631,0.060185347119437,0.0,4314.2509614978,13016.612159717
0.04992,0.63139994236578,0.055922199551952,0.0,4334.9087390545,13016.612159717
0.05018,0.63676309967263,0.051663405866021,0.0,4354.0519808607,13016.612159717
0.05044,0.64197031264142,0.047516836438577,0.0,4371.5654981072,13016.612159717
0.0507,0.64689134296607,0.043645068720797,0.0,4387.7736264684,13016.612159717
0.05096,0.65140304861212,0.040136304987096,0.0,4402.0144540882,13016.612159717
0.05122,0.65538719730145,0.037024310288164,0.0,4413.9411881944,13016.612159717
0.05148,0.65881437792414,0.034308526914891,0.0,4423.4475632023,13016.612159717
0.05174,0.66254027444554,0.031968035738531,0.0,4430.5927298627,13016.612159717
0.052,0.66672320089569,0.029971087639138,0.0,4435.5328757087,13016.612159717
0.05226,0.67123495117421,0.028281268274675,0.0,4438.485023149,13016.612159717
0.05252,0.67594529979899,0.026861421630913,0.0,4439.694985842,13016.612159717
0.05278,0.68072323735328,0.025675913774143,0.0,4439.4136407583,13016.612159717
0.05304,0.68543821364813,0.024691892698116,0.0,4437.8816589285,13016.612159717
0.0533,0.68996137666366,0.023879816329561,0.0,4435.3206144888,13016.612159717
0.05356,0.69416679537299,0.023213595547327,0.0,4431.9286351001,13016.612159717
0.05382,0.69793265470793,0.022670465377339,0.0,4427.8791407793,13016.612159717
0.05408,0.70114241119235,0.022230741330911,0.0,4423.3215442485,13016.612159717
0.05434,0.70398241468875,0.021877514582618,0.0,4418.3827288739,13016.612159717
0.0546,0.70729762634163,0.021596326531404,0.0,4413.1600705492,13016.612159717
0.05486,0.71103696463223,0.021374873112624,0.0,4407.7233230764,13016.612159717
0.05512,0.71507135732893,0.021202703803774,0.0,4402.1275166501,13016.612159717
0.05538,0.71927010318438,0.021070989512765,0.0,4396.4161186411,13016.612159717
0.05564,0.72350211109507,0.020972270374045,0.0,4390.6234072772,13016.612159717
0.0559,0.72763714320406,0.020900291486188,0.0,4384.7765485318,13016.612159717
0.05616,0.73154705001097,0.02084979584898,0.0,4378.8973864174,13016.612159717
0.05642,0.73510698562986,0.020816417071108,0.0,4373.0039365364,13016.612159717
0.05668,0.73819659152607,0.020796507624494,0.0,4367.1116234796,13016.612159717
0.05694,0.74070113736626,0.02078707560481,0.0,4361.2342627553,13016.612159717
0.0572,0.74315479676291,0.020785639574171,0.0,4355.382824852,13016.612159717
0.05746,0.74612484273735,0.020790198217758,0.0,4349.5537235514,13016.612159717
0.05772,0.74948481720821,0.02079910565189,0.0,4343.7375955102,13016.612159717
0.05798,0.75310491727868,0.02081106501933,0.0,4337.9260346438,13016.612159717
0.05824,0.75685410281931,0.020825020411953,0.0,4332.1120478056,13016.612159717
0.0585,0.76060133815134,0.020840167198106,0.0,4326.2903827101,13016.612159717
0.05876,0.76421683389738,0.020855858304701,0.0,4320.4577891954,13016.612159717
0.05902,0.76757327707542,0.020871625338892,0.0,4314.6131938267,13016.612159717
0.05928,0.77054703762475,0.020887098002992,0.0,4308.7578197155,13016.612159717
0.05954,0.77301933977879,0.020902031025681,0.0,4302.8952303086,13016.612159717
0.0598,0.77493741427531,0.020916236117918,0.0,4297.0313143459,13016.612159717
0.06006,0.77713436200285,0.020929610515466,0.0,4291.1684644761,13016.612159717
0.06032,0.77981423841882,0.020942081254738,0.0,4285.2959540676,13016.612159717
0.06058,0.7828487233928,0.020953631838965,0.0,4279.4029327692,13016.612159717
0.06084,0.78610741772008,0.020964258798627,0.0,4273.4810725042,13016.612159717
0.0611,0.7894590778104,0.020973993670367,0.0,4267.5246170168,13016.612159717
0.06136,0.79277285870372,0.020982871852934,0.0,4261.5304180612,13016.612159717
0.06162,0.79591955347739,0.020990947744525,0.0,4255.4979432998,13016.612159717
0.06188,0.79877281714386,0.020998275841428,0.0,4249.4292621717,13016.612159717
0.06214,0.80121036328715,0.021004917515052,0.0,4243.3289996702,13016.612159717
0.0624,0.80311512194766,0.021010934149957,0.0,4237.2042597464,13016.612159717
0.06266,0.80462833009818,0.021016384649898,0.0,4231.0641200199,13016.612159717
0.06292,0.80661641409371,0.021021330196705,0.0,4224.9087521811,13016.612159717
0.06318,0.80905199301077,0.021025822146633,0.0,4218.7281057977,13016.612159717
0.06344,0.81180589412939,0.021029917733726,0.0,4212.5138957928,13016.612159717
0.0637,0.81474725529855,0.021033658544794,0.0,4206.2603291952,13016.612159717
0.06396,0.81774476353565,0.021037096212619,0.0,4199.9641371631,13016.612159717
0.06422,0.82066789818181,0.021040262131304,0.0,4193.6245984025,13016.612159717
0.06448,0.82338816667609,0.02104320190707,0.0,4187.2435341347,13016.612159717
0.06474,0.82578032108247,0.021045937387591,0.0,4180.8252875503,13016.612159717
0.065,0.82772354368837,0.021048508380669,0.0,4174.3766647417,13016.612159717
0.06526,0.82910259029042,0.021050928414136,0.0,4167.9068546614,13016.612159717
0.06552,0.83038576004825,0.021053232012373,0.0,4161.4253160286,13016.612159717
0.06578,0.83220388944957,0.021055425871388,0.0,4154.9277878436,13016.612159717
0.06604,0.83443312286428,0.02105753981392,0.0,4148.4046678416,13016.612159717
0.0663,0.83694356589376,0.021059575252775,0.0,4141.8487657324,13016.612159717
0.06656,0.83960402588666,0.021061557837755,0.0,4135.2553995579,13016.612159717
0.06682,0.84228325326031,0.021063485186584,0.0,4128.6224383459,13016.612159717
0.06708,0.84485118360242,0.021065379198212,0.0,4121.9503132681,13016.612159717
0.06734,0.84718016862611,0.021067235054103,0.0,4115.2420186138,13016.612159717
0.0676,0.84914618415848,0.021069071206132,0.0,4108.503073061,13016.612159717
0.06786,0.85063000356327,0.021070881593511,0.0,4101.7414622569,13016.612159717
0.06812,0.85155995868371,0.021072681419535,0.0,4094.967531967,13016.612159717
0.06838,0.85273783525975,0.021074464395253,0.0,4088.1881452216,13016.612159717
0.06864,0.85441794085392,0.021076242594498,0.0,4081.3950449352,13016.612159717
0.0689,0.85647192961474,0.021078010331309,0.0,4074.5791327657,13016.612159717
0.06916,0.85876931587769,0.021079776620676,0.0,4067.7338506452,13016.612159717
0.06942,0.86117870807866,0.021081537031691,0.0,4060.8552302381,13016.612159717
0.06968,0.86356905160555,0.021083297573359,0.0,4053.9419196861,13016.612159717
0.06994,0.86581086865392,0.021085055550521,0.0,4046.9951946708,13016.612159717
0.0702,0.86777748318115,0.021086814028722,0.0,4040.0189402348,13016.612159717
0.07046,0.86934621919698,0.021088572367831,0.0,4033.019606274,13016.612159717
0.07072,0.87039956088376,0.021090330784511,0.0,4026.0061290157,13016.612159717
0.07098,0.87103892493158,0.021092090862941,0.0,4018.9895040332,13016.612159717
0.07124,0.8721417442992,0.021093850113949,0.0,4011.9715679317,13016.612159717
0.0715,0.87370970787321,0.021095612378017,0.0,4004.9421178544,13016.612159717
0.07176,0.87561361942881,0.021097372661926,0.0,3997.8925932234,13016.612159717
0.07202,0.8777225319853,0.021099136971076,0.0,3990.8170601675,13016.612159717
0.07228,0.87990498582652,0.02110089807306,0.0,3983.7122534127,13016.612159717
0.07254,0.8820302516895,0.021102663938616,0.0,3976.5775929638,13016.612159717
0.0728,0.88396956718356,0.02110442542293,0.0,3969.4151857543,13016.612159717
0.07306,0.88559735456756,0.021106192170809,0.0,3962.2297915605,13016.612159717
0.07332,0.88679240819177,0.021107953507783,0.0,3955.028767821,13016.612159717
0.07358,0.88743904020202,0.021109720387468,0.0,3947.8219704228,13016.612159717
0.07384,0.88794406247141,0.021111481034502,0.0,3940.6198478161,13016.612159717
0.0741,0.88899320053948,0.02111324729078,0.0,3933.4184585457,13016.612159717
0.07436,0.89046966134651,0.021115006741693,0.0,3926.2072863081,13016.612159717
0.07462,0.89224352616105,0.021116771661047,0.0,3918.9783779,13016.612159717
0.07488,0.89418351618651,0.021118529474134,0.0,3911.7264874125,13016.612159717
0.07514,0.89615823349997,0.021120292414171,0.0,3904.4491005633,13016.612159717
0.0754,0.8980374033839,0.021122048226222,0.0,3897.1464512928,13016.612159717
0.07566,0.8996931061216,0.021123808633794,0.0,3889.8215013872,13016.612159717
0.07592,0.9010009864281,0.021125562165073,0.0,3882.4799036201,13016.612159717
0.07618,0.90184142890315,0.021127319586862,0.0,3875.1299211612,13016.612159717
0.07644,0.90212742702216,0.021129070640377,0.0,3867.782322738,13016.612159717
0.0767,0.90262244568929,0.021130824728283,0.0,3860.4448465839,13016.612159717
0.07696,0.90363463814529,0.021132573185502,0.0,3853.1089085086,13016.612159717
0.07722,0.90503569215231,0.021134323698267,0.0,3845.7645042489,13016.612159717
0.07748,0.90669509425039,0.021136069512643,0.0,3838.4043606548,13016.612159717
0.07774,0.90848136287361,0.021137816314487,0.0,3831.0239720914,13016.612159717
0.078,0.91026329101551,0.021139559503625,0.0,3823.6216253735,13016.612159717
0.07826,0.91191118651094,0.021141302560357,0.0,3816.1983975785,13016.612159717
0.07852,0.91329809802476,0.021143043197314,0.0,3808.7581315718,13016.612159717
0.07878,0.91430101497497,0.021144782570108,0.0,3801.3073787246,13016.612159717
0.07904,0.91480202986801,0.021146520774146,0.0,3793.855309982,13016.612159717
0.0793,0.9148654048485,0.021148256611173,0.0,3786.4133542387,13016.612159717
0.07956,0.91537434385417,0.021149992538149,0.0,3778.9840925744,13016.612159717
0.07982,0.91636230075866,0.021151725064177,0.0,3771.5566832474,13016.612159717
0.08008,0.91770010770987,0.02115345889676,0.0,3764.1217949387,13016.612159717
0.08034,0.91925678419132,0.021155188400953,0.0,3756.6728889989,13016.612159717
0.0806,0.9209007744404,0.021156920338803,0.0,3749.2062490812,13016.612159717
0.08086,0.92250119064687,0.021158647160961,0.0,3741.7209979201,13016.612159717
0.08112,0.9239290499936,0.021160377411063,0.0,3734.2190828862,13016.612159717
0.08138,0.92505849366112,0.021162101926655,0.0,3726.7052421958,13016.612159717
0.08164,0.92576797609044,0.021163830693975,0.0,3719.1869305007,13016.612159717
0.0819,0.92594141308439,0.021165553298386,0.0,3711.6742201845,13016.612159717
0.08216,0.92592676839989,0.021167280777069,0.0,3704.1780994668,13016.612159717
0.08242,0.92645944059579,0.021169001869521,0.0,3696.6950786427,13016.612159717
0.08268,0.927432381532,0.02117072823484,0.0,3689.2139096861,13016.612159717
0.08294,0.92871569355744,0.021172448202501,0.0,3681.7259925655,13016.612159717
0.0832,0.93017805663367,0.02117417360376,0.0,3674.2255687581,13016.612159717
0.08346,0.93168796886673,0.02117589280657,0.0,3666.7097524923,13016.612159717
0.08372,0.93311498904456,0.021177617361156,0.0,3659.178528752,13016.612159717
0.08398,0.93433096924847,0.021179336117889,0.0,3651.6347380144,13016.612159717
0.08424,0.93521126570265,0.021181059906655,0.0,3644.0840200138,13016.612159717
0.0845,0.93563591623441,0.021182778482681,0.0,3636.5347363215,13016.612159717
0.08476,0.93550524170023,0.021184501546784,0.0,3628.9978468042,13016.612159717
0.08502,0.93553911779697,0.021186220143993,0.0,3621.481826594,13016.612159717
0.08528,0.93610223557915,0.021187942483289,0.0,3613.9781021163,13016.612159717
0.08554,0.93706635665312,0.021189661232511,0.0,3606.4759954598,13016.612159717
0.0858,0.93830097957181,0.02119138280554,0.0,3598.9676812018,13016.612159717
0.08606,0.93967457212879,0.021193101761737,0.0,3591.4482252837,13016.612159717
0.08632,0.94105581381208,0.021194822487294,0.0,3583.9155994699,13016.612159717
0.08658,0.94231483648695,0.021196541627701,0.0,3576.370678138,13016.612159717
0.08684,0.94332445139405,0.021198261387929,0.0,3568.8172043683,13016.612159717
0.0871,0.94396135068078,0.021199980613182,0.0,3561.2617282518,13016.612159717
0.08736,0.94410727192789,0.021201699258068,0.0,3553.7135099398,13016.612159717
0.08762,0.94379196576456,0.021203418396284,0.0,3546.1842203642,13016.612159717
0.08788,0.94389915537917,0.021205135749378,0.0,3538.677245599,13016.612159717
0.08814,0.94449674277812,0.021206854563011,0.0,3531.1813929249,13016.612159717
0.0884,0.94545562379897,0.02120857042816,0.0,3523.6867563243,13016.612159717
0.08866,0.94664481933815,0.021210288623373,0.0,3516.186327294,13016.612159717
0.08892,0.94793271214125,0.021212002792215,0.0,3508.6760266684,13016.612159717
0.08918,0.9491882899851,0.021213720030383,0.0,3501.1547101732,13016.612159717
0.08944,0.95028238331422,0.021215432290324,0.0,3493.6241570355,13016.612159717
0.0897,0.9510888854469,0.021217148201249,0.0,3486.0890222021,13016.612159717
0.08996,0.95148594363412,0.021218858343607,0.0,3478.556765769,13016.612159717
0.09022,0.95135710953396,0.021220572539907,0.0,3471.0375380646,13016.612159717
0.09048,0.95099498830916,0.021222280367936,0.0,3463.5427345414,13016.612159717
0.09074,0.95117767483152,0.021223992460082,0.0,3456.069485705,13016.612159717
